version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
composite_top3_buffer,3,2022-11-14,2025-11-18,0.08988612894703807,0.1986769891438156,False,-0.18008207802065757
composite_top3_buffer,3,2022-12-14,2025-12-18,0.09116413812926161,0.2050150651939715,False,-0.18008207802065757
composite_top3_buffer,3,2023-01-17,2026-01-21,0.09817129399654068,0.21310595744605987,False,-0.18008207802065768
composite_top3_buffer,3,2023-02-15,2026-02-20,0.10817190765996498,0.2012782051718507,False,-0.18008207802065812
composite_top3_buffer,3,2023-03-17,2026-03-23,0.13546771542399494,0.19827941710212182,False,-0.18008207802065712
composite_top3_buffer,3,2023-04-18,2026-04-22,0.12931978369443198,0.21224820775593134,False,-0.1800820780206589
composite_top3_buffer,3,2023-05-17,2026-05-21,0.15628341162092263,0.23348624883679348,False,-0.1800820780206588
composite_top3_buffer,3,2023-06-16,2026-06-23,0.1377845319394977,0.19828555289637229,False,-0.180082078020658
composite_top3_buffer,3,2023-07-19,2026-07-23,0.13801261739120863,0.18963501731329968,False,-0.18008207802065757
composite_top3_buffer,5,2000-04-03,2005-04-08,0.07346400500762229,-0.03276884609600006,True,-0.29194079708263276
composite_top3_buffer,5,2000-05-03,2005-05-09,0.07857024079035435,-0.02482708944880907,True,-0.2919407970826332
composite_top3_buffer,5,2000-06-02,2005-06-08,0.07919218733551103,-0.023002202603196076,True,-0.29194079708263365
composite_top3_buffer,5,2000-07-03,2005-07-08,0.08710825655148602,-0.02036387524288996,True,-0.2919407970826333
composite_top3_buffer,5,2000-08-02,2005-08-08,0.08861247508405068,-0.016315438546049554,True,-0.2919407970826332
composite_top3_buffer,5,2000-08-31,2005-09-07,0.08784883912016994,-0.022901618377127897,True,-0.2919407970826329
composite_top3_buffer,5,2000-10-02,2005-10-06,0.07102507353516851,-0.02123979878106952,True,-0.29194079708263376
composite_top3_buffer,5,2000-10-31,2005-11-04,0.07097463549967897,-0.012232877569330225,True,-0.29194079708263365
composite_top3_buffer,5,2000-11-30,2005-12-06,0.08287736556125136,0.005593088797535506,True,-0.29194079708263376
composite_top3_buffer,5,2001-01-02,2006-01-06,0.08205517615087077,0.012026872797248123,True,-0.2919407970826333
composite_top3_buffer,5,2001-02-01,2006-02-07,0.08305140532987698,-0.0013780813793992097,True,-0.2919407970826342
