date,signal_date,turnover,cost,one_way_bps
2025-07-01,2025-06-30,0.017547797484379138,8.77389874218957e-06,5.0
2025-08-01,2025-07-31,0.010710964011917998,5.3554820059589985e-06,5.0
2025-09-02,2025-08-29,0.014117691222207393,7.058845611103697e-06,5.0
2025-10-01,2025-09-30,0.02689146475471743,1.3445732377358716e-05,5.0
2025-11-03,2025-10-31,0.019327964881785648,9.663982440892824e-06,5.0
2025-12-01,2025-11-28,0.017296005012875107,8.648002506437553e-06,5.0
2026-01-02,2025-12-31,0.019234992633713727,9.617496316856863e-06,5.0
2026-02-02,2026-01-30,0.02357668731435758,1.178834365717879e-05,5.0
2026-03-02,2026-02-27,0.031583919370815686,1.579195968540784e-05,5.0
2026-04-01,2026-03-31,0.039301478195532785,1.9650739097766394e-05,5.0
2026-05-01,2026-04-30,0.045603025307316664,2.2801512653658332e-05,5.0
2026-06-01,2026-05-29,0.03053106573329939,1.5265532866649694e-05,5.0
2026-07-01,2026-06-30,0.041783242833833736,2.0891621416916866e-05,5.0
2026-08-03,2026-07-31,0.03233077419679721,1.6165387098398605e-05,5.0
