week_start,qc_bitfinex,qc_btc_asof,qc_btc_px,qc_sma,qc_roc,qc_yahoo,ours_decision,ours_weekend,agree_qcbf_ours,agree_qcbf_qcyh
2014-11-10,False,2014-11-09,362.61,366.04939999999993,-4.714229404808834,False,2014-11-07,False,True,True
2014-11-17,True,2014-11-16,391.65,363.467,12.217414973782992,True,2014-11-14,True,True,True
2014-11-24,True,2014-11-23,368.25,363.13800000000003,13.30769230769231,True,2014-11-21,False,False,True
2014-12-01,True,2014-11-30,379.89,367.2694,3.775234244816561,True,2014-11-28,True,True,True
2014-12-08,False,2014-12-07,376.02,365.80840000000006,-2.9625806451612946,False,2014-12-05,True,False,True
2014-12-15,False,2014-12-14,353.65,363.20380000000006,-5.956654700172859,False,2014-12-12,False,True,True
2014-12-22,False,2014-12-21,320.79,360.695,-16.023560209424083,False,2014-12-19,False,True,True
2014-12-29,False,2014-12-28,316.94,358.99600000000004,-12.474110077048417,False,2014-12-26,False,True,True
2015-01-05,False,2015-01-04,264.19,346.9386,-23.64671541284934,False,2015-01-02,False,True,True
2015-01-12,False,2015-01-11,267.27,334.7582,-19.64946036136248,False,2015-01-09,False,True,True
2015-01-20,False,2015-01-19,216.2,309.37199999999996,-30.437580437580447,False,2015-01-16,False,True,True
2015-01-26,False,2015-01-25,254.73,292.2328,-7.316984427303153,False,2015-01-23,False,True,True
2015-02-02,False,2015-02-01,226.92,276.1368,-15.5646511627907,False,2015-01-30,False,True,True
2015-02-09,False,2015-02-08,223.85,261.7968,3.5383903792784555,False,2015-02-06,False,True,True
2015-02-17,False,2015-02-16,233.5,246.9126,-11.916707533290571,False,2015-02-13,False,True,True
2015-02-23,False,2015-02-22,236.5,238.7324,-1.041884597681919,False,2015-02-20,True,False,True
2015-03-02,True,2015-03-01,262.4,233.77239999999998,19.013062409288818,True,2015-02-27,True,True,True
2015-03-09,True,2015-03-08,275.59,241.2216,18.025695931477514,True,2015-03-06,True,True,True
2015-03-16,True,2015-03-15,286.9,250.11260000000001,19.84126984126984,True,2015-03-13,True,True,True
2015-03-23,False,2015-03-22,268.82,253.74360000000001,-3.0964997656897864,False,2015-03-20,True,False,True
2015-03-30,False,2015-03-29,242.74,256.9726,-16.584192439862544,False,2015-03-27,False,True,True
2015-04-06,False,2015-04-05,260.5,260.181,-10.548726049035107,False,2015-04-02,False,True,True
2015-04-13,False,2015-04-12,236.38,260.7332,-11.544362534146623,False,2015-04-10,False,True,True
2015-04-20,False,2015-04-19,222.16,258.0036,-10.39406284031783,False,2015-04-17,False,True,True
2015-04-27,False,2015-04-26,219.7,251.6736,-14.089078324795679,False,2015-04-24,False,True,True
2015-05-04,False,2015-05-03,240.57,243.745,6.967541129390842,False,2015-05-01,False,True,True
2015-05-11,True,2015-05-10,240.73,239.0156,7.36809241336247,True,2015-05-08,True,True,True
2015-05-18,False,2015-05-17,236.15,236.7918,4.07209907011592,False,2015-05-15,True,False,True
2015-05-26,True,2015-05-25,237.1,234.55560000000003,0.5214736931360431,True,2015-05-22,True,True,True
2015-06-01,False,2015-05-31,228.7,233.3066,-5.675162913470267,False,2015-05-29,False,True,True
2015-06-08,False,2015-06-07,223.26,233.09560000000002,-4.106176445322562,False,2015-06-05,False,True,True
2015-06-15,False,2015-06-14,233.54,233.12579999999997,-1.5014761703922352,False,2015-06-12,False,True,True
2015-06-22,True,2015-06-21,244.25,235.56499999999997,10.022522522522515,True,2015-06-19,True,True,True
2015-06-29,True,2015-06-28,248.71,236.5208,8.720930232558155,True,2015-06-26,True,True,True
2015-07-06,True,2015-07-05,271.96,239.53080000000003,14.760739302894766,True,2015-07-02,True,True,True
2015-07-13,True,2015-07-12,311.15,245.81939999999997,26.14018729476628,True,2015-07-10,True,True,True
2015-07-20,True,2015-07-19,275.04,252.18200000000002,7.148700767462701,True,2015-07-17,True,True,True
2015-07-27,True,2015-07-26,293.01,260.328,8.832596664561887,True,2015-07-24,True,True,True
2015-08-03,False,2015-08-02,282.44,268.594,-3.488809157696904,False,2015-07-31,False,True,True
2015-08-10,False,2015-08-09,265.58,273.0792,-5.2177016416845134,False,2015-08-07,True,False,True
2015-08-17,False,2015-08-16,259.9,275.97700000000003,-11.850495183828514,False,2015-08-14,False,True,True
2015-08-24,False,2015-08-23,228.53,272.52819999999997,-18.753555176336732,False,2015-08-21,False,True,True
2015-08-31,False,2015-08-30,229.99,265.5768,-13.244058845718598,False,2015-08-28,False,True,True
2015-09-08,False,2015-09-07,240.85,257.1368,12.546728971962606,False,2015-09-04,False,True,True
2015-09-14,False,2015-09-13,230.96,251.97420000000002,9.71971496437054,False,2015-09-11,False,True,True
2015-09-21,False,2015-09-20,232.12,243.79420000000002,0.3328290468986417,False,2015-09-18,False,True,True
2015-09-28,False,2015-09-27,233.37,237.28560000000002,-3.1056674278596597,False,2015-09-25,False,True,True
2015-10-05,True,2015-10-04,239.5,233.4228,3.7290484646368416,True,2015-10-02,True,True,True
2015-10-12,True,2015-10-11,247.99,234.59259999999998,9.140920693600929,True,2015-10-09,True,True,True
2015-10-19,True,2015-10-18,265.01,239.2186,10.223349831551797,True,2015-10-16,True,True,True
2015-10-26,True,2015-10-25,284.79,245.51100000000002,17.681818181818198,True,2015-10-23,True,True,True
2015-11-02,True,2015-11-01,330.23,255.41819999999998,34.14713409432508,True,2015-10-30,True,True,True
2015-11-09,True,2015-11-08,374.1,277.1292,41.11655978875896,True,2015-11-06,True,True,True
2015-11-16,True,2015-11-15,320.52,291.9184,11.593900146229362,True,2015-11-13,True,True,True
2015-11-23,False,2015-11-22,324.66,304.76460000000003,-11.132400843073375,False,2015-11-20,True,False,True
2015-11-30,False,2015-11-29,373.89,319.0102,-1.8918918918919059,False,2015-11-27,False,True,True
2015-12-07,True,2015-12-06,390.6,335.25479999999993,17.615176151761514,True,2015-12-04,True,True,True
2015-12-14,True,2015-12-13,433.36,356.65939999999995,33.90600376973705,True,2015-12-11,True,True,True
2015-12-21,True,2015-12-20,442.62,377.79580000000004,17.443218000424544,True,2015-12-18,True,True,True
2015-12-28,True,2015-12-27,422.32,385.9703999999999,6.458280816738093,True,2015-12-24,True,True,True
2016-01-04,False,2016-01-03,428.39,397.5924,-3.208386994735535,False,2015-12-31,False,True,True
2016-01-11,True,2016-01-10,449.35,413.66439999999994,2.7038763942219823,True,2016-01-08,False,False,True
2016-01-19,False,2016-01-18,387.1,423.95859999999993,-10.349938627573586,False,2016-01-15,False,True,True
2016-01-25,False,2016-01-24,402.77,427.2928,-6.960036960036964,False,2016-01-22,False,True,True
2016-02-01,False,2016-01-31,365.52,422.08939999999996,-18.63954057783912,False,2016-01-29,False,True,True
2016-02-08,False,2016-02-07,372.01,411.232,-3.898217514854052,False,2016-02-05,False,True,True
2016-02-16,False,2016-02-15,399.9,402.8172,2.169081014792651,False,2016-02-12,False,True,True
2016-02-22,True,2016-02-21,440.49,402.2454,18.596198373808615,True,2016-02-19,True,True,True
2016-02-29,True,2016-02-28,434.45,400.9078,17.2636238494966,True,2016-02-26,True,True,True
2016-03-07,True,2016-03-06,403.75,400.6642,0.9627406851713038,True,2016-03-04,True,True,True
2016-03-14,False,2016-03-13,411.87,403.6806,-6.450587139709718,False,2016-03-11,False,True,True
2016-03-21,False,2016-03-20,411.25,407.33200000000005,-6.31905054784847,False,2016-03-18,False,True,True
2016-03-28,True,2016-03-27,427.36,413.21200000000005,3.5522171068572916,True,2016-03-24,True,True,True
2016-04-04,True,2016-04-03,420.6,418.73380000000003,1.1276478084200958,True,2016-04-01,False,False,True
2016-04-11,True,2016-04-10,421.32,419.4728,2.2919296882587092,True,2016-04-08,False,False,True
2016-04-18,True,2016-04-17,428.51,418.8714,1.049379804744599,True,2016-04-15,True,True,True
2016-04-25,True,2016-04-24,463.02,422.29780000000005,10.122247062740808,True,2016-04-22,True,True,True
2016-05-02,True,2016-05-01,451.11,428.10600000000005,6.459149478453763,True,2016-04-29,True,True,True
2016-05-09,True,2016-05-08,459.87,433.61199999999997,6.939050763900201,True,2016-05-06,True,True,True
2016-05-16,False,2016-05-15,457.89,439.2528,-0.8402451436862468,False,2016-05-13,True,False,True
2016-05-23,False,2016-05-22,437.48,442.8412,-1.4085141865548878,False,2016-05-20,False,True,True
2016-05-31,True,2016-05-30,532.89,452.5522,18.236077213223865,True,2016-05-27,True,True,True
2016-06-06,True,2016-06-05,574.02,467.74080000000004,26.71243460409263,True,2016-06-03,True,True,True
2016-06-13,True,2016-06-12,672.0,489.6106,51.518567788775904,True,2016-06-10,True,True,True
2016-06-20,True,2016-06-19,767.3,528.4015999999999,43.98844039107508,True,2016-06-17,True,True,True
2016-06-27,True,2016-06-26,627.42,557.1926,7.1889841801346055,True,2016-06-24,True,True,True
2016-07-05,False,2016-07-04,681.34,591.1162,-0.4616508400292152,False,2016-07-01,True,False,True
2016-07-11,False,2016-07-10,649.72,616.5418,-12.660303804274765,False,2016-07-08,False,True,True
2016-07-18,True,2016-07-17,683.2,644.853,3.1509972370268535,True,2016-07-15,False,False,True
2016-07-25,False,2016-07-24,661.82,661.4558000000001,-2.8649426130859745,False,2016-07-22,False,True,True
2016-08-01,False,2016-07-31,622.83,670.6724,-3.876842348946674,False,2016-07-29,False,True,True
2016-08-08,False,2016-08-02,604.1,667.3628,-7.587578399877626,False,2016-08-05,False,True,True
2016-08-15,False,2016-08-14,569.41,652.6358,-15.55539077561916,False,2016-08-12,False,True,True
2016-08-22,False,2016-08-21,581.42,638.197,-11.120962440955717,False,2016-08-19,False,True,True
2016-08-29,False,2016-08-28,574.17,626.5563999999999,-5.609166680366274,False,2016-08-26,False,True,True
2016-09-06,False,2016-09-05,611.5,615.1623999999999,6.501558771792326,True,2016-09-02,False,True,False
2016-09-12,True,2016-09-11,612.08,610.6342,4.093467798166706,True,2016-09-09,True,True,True
2016-09-19,True,2016-09-18,613.03,602.971,6.654720066808162,True,2016-09-16,True,True,True
2016-09-26,False,2016-09-25,600.36,595.3992,-1.8217497955846262,False,2016-09-23,True,False,True
2016-10-03,False,2016-10-02,609.09,596.8254000000001,-0.4136555377522,True,2016-09-30,False,True,False
2016-10-10,True,2016-10-09,616.56,602.8368,1.110218271864083,True,2016-10-07,True,True,True
2016-10-17,True,2016-10-16,644.18,610.9508,5.7523721968677055,True,2016-10-14,True,True,True
2016-10-24,True,2016-10-23,659.03,619.6786,7.566879396738857,True,2016-10-21,True,True,True
2016-10-31,True,2016-10-30,702.55,628.5804,13.521418068415002,True,2016-10-28,True,True,True
2016-11-07,True,2016-11-06,713.95,643.1428000000001,11.591303396426955,True,2016-11-04,True,True,True
2016-11-14,True,2016-11-13,703.64,658.2841999999999,7.48338806996105,True,2016-11-11,True,True,True
2016-11-21,True,2016-11-20,729.67,676.1483999999999,4.086901942883214,True,2016-11-18,True,True,True
2016-11-28,True,2016-11-27,724.9,693.427,2.742541279852606,True,2016-11-25,True,True,True
2016-12-05,True,2016-12-04,768.5,710.0396,8.632656234539105,True,2016-12-02,True,True,True
2016-12-12,True,2016-12-11,770.21,727.2998,4.224685043099363,True,2016-12-09,True,True,True
2016-12-19,True,2016-12-18,790.21,741.7344,8.023020559930028,True,2016-12-16,True,True,True
2016-12-27,True,2016-12-26,906.4,765.4096,19.678884546318788,True,2016-12-23,True,True,True
2017-01-03,True,2017-01-02,1019.3,802.5419999999999,31.52258064516129,True,2016-12-30,True,True,True
2017-01-09,True,2017-01-08,915.9,832.3536,15.850187834402153,True,2017-01-06,True,True,True
2017-01-17,False,2017-01-16,830.1,848.205,-11.35482630842668,False,2017-01-13,False,True,True
2017-01-23,False,2017-01-22,923.72,866.964,-9.37702344746394,False,2017-01-20,False,True,True
2017-01-30,True,2017-01-29,912.55,887.0014,1.0575858250276848,True,2017-01-27,True,True,True
2017-02-06,True,2017-02-05,1006.6,916.5491999999999,21.262498494157335,True,2017-02-03,True,True,True
2017-02-13,True,2017-02-12,996.01,940.8495999999999,9.629947607097256,True,2017-02-10,True,True,True
2017-02-21,True,2017-02-20,1091.2,954.9176,12.93844895931442,True,2017-02-17,True,True,True
2017-02-27,True,2017-02-26,1178.3,974.0275999999999,15.225894778016812,True,2017-02-24,True,True,True
2017-03-06,True,2017-03-05,1278.4,1029.2076000000002,28.289011540391385,True,2017-03-03,True,True,True
2017-03-13,True,2017-03-12,1224.4,1073.2448,12.20674486803519,True,2017-03-10,True,True,True
2017-03-20,False,2017-03-19,1016.5,1105.3202,-14.972814721873695,False,2017-03-17,False,True,True
2017-03-27,False,2017-03-26,968.9,1110.8758,-24.257348342714202,False,2017-03-24,False,True,True
2017-04-03,False,2017-04-02,1107.5,1117.7904,-10.577311263625354,False,2017-03-31,False,True,True
2017-04-10,True,2017-04-09,1215.9,1138.8762000000002,16.857280153772237,True,2017-04-07,True,True,True
2017-04-17,True,2017-04-16,1212.0,1149.9081999999999,16.236693200345243,True,2017-04-13,True,True,True
2017-04-24,True,2017-04-23,1355.2,1159.7462,17.833231892878885,True,2017-04-21,True,True,True
2017-05-01,True,2017-04-30,1435.0,1187.9942,17.594034253872003,True,2017-04-28,True,True,True
2017-05-08,True,2017-05-07,1619.9,1246.094,30.63709677419355,True,2017-05-05,True,True,True
2017-05-15,True,2017-05-14,1827.3,1352.836,35.858736059479554,True,2017-05-12,True,True,True
2017-05-22,True,2017-05-21,2026.6,1474.9920000000002,32.19830397912589,True,2017-05-19,True,True,True
2017-05-30,True,2017-05-29,2207.4,1635.692,25.42045454545454,True,2017-05-26,True,True,True
2017-06-05,True,2017-06-04,2488.2,1770.3980000000001,40.417607223476296,True,2017-06-02,True,True,True
2017-06-12,True,2017-06-11,2941.8,1980.4779999999998,40.938053945288175,True,2017-06-09,True,True,True
2017-06-19,True,2017-06-18,2491.4,2136.6119999999996,12.865814985956337,True,2017-06-16,True,True,True
2017-06-26,False,2017-06-25,2483.3,2283.808,-5.825021805908448,False,2017-06-23,True,False,True
2017-07-03,False,2017-07-02,2445.1,2380.38,-4.845112079701119,False,2017-06-30,False,True,True
2017-07-10,False,2017-07-09,2477.9,2471.822,-4.031758326878387,False,2017-07-07,False,True,True
2017-07-17,False,2017-07-16,1925.0,2477.516,-19.57720588235293,False,2017-07-14,False,True,True
2017-07-24,True,2017-07-23,2750.1,2519.784,8.958003169572116,True,2017-07-21,True,True,True
2017-07-31,True,2017-07-30,2748.2,2514.9607623991997,18.54376051416984,True,2017-07-28,True,True,True
2017-08-07,True,2017-08-06,3232.1,2563.2487623992,45.590090090090094,True,2017-08-04,True,True,True
2017-08-14,True,2017-08-13,4061.6,2700.5487623992,46.64404087085246,True,2017-08-11,True,True,True
2017-08-21,True,2017-08-20,4063.1,2945.8427623992,42.35013838769574,True,2017-08-18,True,True,True
2017-08-28,True,2017-08-27,4332.8,3181.7427623992,27.585394581861024,True,2017-08-25,True,True,True
2017-09-05,True,2017-09-04,4205.0,3553.8667623992,1.2813719350643016,True,2017-09-01,True,True,True
2017-09-11,True,2017-09-10,4233.9,3779.7327623992,5.895152818768445,True,2017-09-08,True,True,True
2017-09-18,False,2017-09-17,3666.6,3933.88,-16.385031128138483,False,2017-09-15,False,True,True
2017-09-25,False,2017-09-24,3654.7,4064.758,-13.086801426872775,False,2017-09-22,False,True,True
2017-10-02,True,2017-10-01,4404.3,4161.81,4.896753757115313,True,2017-09-29,False,False,True
2017-10-09,True,2017-10-08,4611.9,4186.56,12.91499363431592,True,2017-10-06,True,True,True
2017-10-16,True,2017-10-15,5713.9,4340.994000000001,45.38815806213581,True,2017-10-13,True,True,True
2017-10-23,True,2017-10-22,5981.3,4512.2339999999995,35.93245761556294,True,2017-10-20,True,True,True
2017-10-30,True,2017-10-29,6150.0,4705.304,28.599209585345964,True,2017-10-27,True,True,True
2017-11-06,True,2017-11-05,7366.7,5128.634,27.787607549264504,True,2017-11-03,True,True,True
2017-11-13,False,2017-11-12,5810.7,5544.4619999999995,-1.6352648418059057,True,2017-11-10,True,False,False
2017-11-20,True,2017-11-19,8052.7,6010.4288190456,31.36541598694942,True,2017-11-17,True,True,True
2017-11-27,True,2017-11-26,9305.1,6577.5168190456,33.76123050384532,True,2017-11-24,True,True,True
2017-12-04,True,2017-12-03,11162.0,7303.190819045601,72.34617463135953,True,2017-12-01,True,True,True
2017-12-11,True,2017-12-10,14960.0,8471.7128190456,81.35971292794105,True,2017-12-08,True,True,True
2017-12-18,True,2017-12-17,18960.0,10102.238819045599,94.9895100580032,True,2017-12-15,True,True,True
2017-12-26,True,2017-12-25,13633.0,11468.2168190456,17.606970324361626,True,2017-12-22,True,True,True
2018-01-02,False,2018-01-01,13376.0,12506.7248190456,-21.187838793306625,False,2017-12-29,False,True,True
2018-01-08,False,2018-01-07,16215.35727958,13540.317145591602,-14.331375319209638,False,2018-01-05,False,True,True
2018-01-16,False,2018-01-15,13601.0,14455.943145591598,-13.258928571428575,False,2018-01-12,False,True,True
2018-01-22,False,2018-01-21,11514.0,14613.847145591602,-13.920454545454541,False,2018-01-19,False,True,True
2018-01-29,False,2018-01-28,11828.0,14284.447145591601,-20.64940292499664,False,2018-01-26,False,True,True
2018-02-05,False,2018-02-04,8185.2,13266.8268846168,-39.819130946253956,False,2018-02-02,False,True,True
2018-02-12,False,2018-02-11,8069.3,12091.8548846168,-25.138695611837836,False,2018-02-09,False,True,True
2018-02-20,False,2018-02-19,11172.0,11426.1948846168,9.841706813489326,False,2018-02-16,False,True,True
2018-02-26,False,2018-02-25,9583.0,10794.070884616802,37.95237958137794,False,2018-02-23,False,True,True
2018-03-05,True,2018-03-04,11500.0,10282.282930057,29.171393590852436,True,2018-03-02,True,True,True
2018-03-12,False,2018-03-11,9527.7,9967.830930057,-14.718045112781953,False,2018-03-09,False,True,True
2018-03-19,False,2018-03-18,8200.3,9584.166930057,-20.539728682170555,False,2018-03-16,False,True,True
2018-03-26,False,2018-03-25,8445.0,9387.9391910318,-25.93404665848097,False,2018-03-23,False,True,True
2018-04-02,False,2018-04-01,6816.6,9300.9356535194,-25.340080173490175,False,2018-03-29,False,True,True
2018-04-09,False,2018-04-08,7023.9,8948.557653519401,-18.328643519918153,False,2018-04-06,False,True,True
2018-04-16,False,2018-04-15,8357.5,8545.413718381,2.784078806299717,False,2018-04-13,False,True,True
2018-04-23,True,2018-04-22,8791.4,8240.8425273492,24.642365984716363,True,2018-04-20,True,True,True
2018-04-30,True,2018-04-29,9400.0,8112.3025273492,38.84580729974445,True,2018-04-27,True,True,True
2018-05-07,True,2018-05-06,9658.7,8236.5605273492,19.89151212730569,True,2018-05-04,True,True,True
2018-05-14,False,2018-05-13,8683.6,8271.2205273492,-2.8680089485458526,False,2018-05-11,False,True,True
2018-05-21,False,2018-05-20,8523.7,8378.536064861599,-7.758154232409142,False,2018-05-18,False,True,True
2018-05-29,False,2018-05-28,7097.9,8484.815065753799,-22.720393698215524,False,2018-05-25,False,True,True
2018-06-04,False,2018-06-03,7718.0,8501.7774179536,-10.988605434331312,False,2018-06-01,False,True,True
2018-06-11,False,2018-06-10,6758.0,8377.7814179536,-19.54378779941902,False,2018-06-08,False,True,True
2018-06-18,False,2018-06-17,6438.4,8015.2254179536,-9.291480578762734,False,2018-06-15,False,True,True
2018-06-25,False,2018-06-24,6148.0390596,7595.114752126799,-17.898066856295824,False,2018-06-22,False,True,True
2018-07-02,False,2018-07-01,6349.7,7191.468485769799,-7.617883694877281,False,2018-06-29,False,True,True
2018-07-09,False,2018-07-08,6707.0,6944.202485769801,-0.03279079472962021,False,2018-07-06,False,True,True
2018-07-16,False,2018-07-15,6347.2,6737.3154848776,1.6104760989978484,False,2018-07-13,False,True,True
2018-07-23,True,2018-07-22,7397.6,6719.5790678162,11.786750483558993,True,2018-07-20,True,True,True
2018-07-30,True,2018-07-29,8221.0,6791.3210678162,23.31068412605559,True,2018-07-27,True,True,True
2018-08-06,True,2018-08-05,7025.8,6922.0433809148,4.407656184984843,True,2018-08-03,True,True,True
2018-08-13,False,2018-08-12,6313.9,6914.3388279335995,-18.21161169978498,False,2018-08-10,False,True,True
2018-08-20,False,2018-08-19,6485.1,6943.1032430478,-20.71520264074821,False,2018-08-17,False,True,True
2018-08-27,False,2018-08-26,6707.0,6939.0612430477995,-3.3740563591309836,False,2018-08-24,False,True,True
2018-09-04,True,2018-09-03,7267.8,7052.5492430478,17.430925836160927,True,2018-08-31,True,True,True
2018-09-10,False,2018-09-09,6239.9,6967.7981313678,-0.25575856391566454,False,2018-09-07,False,True,True
2018-09-17,False,2018-09-16,6498.4,6745.2004658042,-5.948418097085129,False,2018-09-14,False,True,True
2018-09-24,False,2018-09-23,6710.0,6584.4223023376,-7.674949778474915,False,2018-09-21,False,True,True
2018-10-01,True,2018-09-30,6622.4,6587.5523023376,4.8694357788722,True,2018-09-28,True,True,True
2018-10-08,False,2018-10-07,6609.4,6622.5853723884,5.716570697376833,False,2018-10-05,False,True,True
2018-10-15,False,2018-10-14,6336.4,6615.292861538801,-3.776708022657227,False,2018-10-12,False,True,True
2018-10-22,False,2018-10-21,6590.9,6567.484861538799,-0.16661870067707918,False,2018-10-19,False,True,True
2018-10-29,False,2018-10-28,6490.1,6527.333517743,-2.743811065156143,False,2018-10-26,False,True,True
2018-11-05,False,2018-11-04,6491.7,6529.310926490601,-3.7125482052803305,False,2018-11-02,False,True,True
2018-11-12,False,2018-11-11,6447.9,6526.962776858601,-1.8180987620483369,False,2018-11-09,False,True,True
2018-11-19,False,2018-11-18,5659.5,6434.9121654046,-10.824864098321907,False,2018-11-16,False,True,True
2018-11-26,False,2018-11-25,4089.1,6132.6161654046,-36.80102624339278,False,2018-11-23,False,True,True
2018-12-03,False,2018-12-02,4173.0,5800.2466762542,-35.27121562301261,False,2018-11-30,False,True,True
