start,end,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2018-06-19,2018-09-10,60,-0.019297173909511578,-0.07858093789628506,0.03447931505478383,-2.2790747951758505,-1.852685949255856,-0.016149853844478534,-4.865736783317767,0.5666666666666667,0.5091366232818074
2018-09-11,2018-12-11,60,0.007248723955463943,0.030799617330547147,0.011997807607375807,2.567103785829395,2.7020113606039073,-0.005425808391819387,5.676502947834358,0.6333333333333333,1.551418815523953
2018-12-12,2019-03-14,60,0.07850634659374967,0.3735844366629475,0.09100864366085205,4.104933571531154,13.508828261762941,-0.008489906610768982,44.00336232074403,0.5333333333333333,2.7237261271398587
2019-03-15,2019-06-13,60,-0.003116869019838764,-0.013025715020465678,0.013370544555651835,-0.9742097613338871,-1.362973997393211,-0.007754390983023884,-1.6797856916141982,0.48333333333333334,0.823119440514085
2019-06-14,2019-09-05,60,0.010117942956210602,0.04318842535988643,0.011975086677687746,3.6065229857881604,9.26475472849383,-0.0027687468849845187,15.598545896017473,0.5166666666666667,2.263924386327762
2019-09-06,2019-12-06,60,-0.014483085238208515,-0.05943427852455063,0.05629706567428447,-1.0557260456240651,-1.287782149839317,-0.02483550305328719,-2.3931175622667324,0.45,0.8259422866988957
2019-12-09,2020-03-10,60,0.06763331078349832,0.3163545696023886,0.12110430481468057,2.612248756032984,2.61646105723717,-0.04619269752174504,6.848584009484743,0.65,1.5790339747186828
2020-03-11,2020-06-08,60,0.018551492910582557,0.08026064999708193,0.05606294944700986,1.4316166164775812,1.8547506177329836,-0.014051867136010476,5.711742732850025,0.5666666666666667,1.3968849367342788
2020-06-09,2020-09-02,60,0.029569203039461422,0.13019473999323394,0.0448037061079681,2.905892197388544,4.836941494390934,-0.01072233386940058,12.142388175841454,0.5666666666666667,1.5509321218205419
2020-09-03,2020-12-03,60,0.0032530893162960872,0.013734259951377448,0.027819819875909743,0.4936861565832953,0.7461397564699711,-0.008322930813285279,1.6501711067277485,0.5,1.087691292311593
