date,turnover,cost,holdings,leverage,reason
2020-06-10,0.03911111619737395,1.9555558098686977e-05,5,0.7206666734483508,vix_resize
2020-06-12,0.2793333265516493,0.00013966666327582463,5,1.0,vix_resize
2020-06-30,0.4,0.0002,5,1.0,monthly_rebalance
2020-07-02,0.3026666853162978,0.0001513333426581489,5,0.6973333146837023,vix_resize
2020-07-06,0.020888900756835943,1.0444450378417971e-05,5,0.7182222154405382,vix_resize
2020-07-07,0.00577778286404082,2.88889143202041e-06,5,0.7124444325764974,vix_resize
2020-07-08,0.03311110602484804,1.655555301242402e-05,5,0.6793333265516494,vix_resize
2020-07-09,0.030000008477105017,1.5000004238552508e-05,5,0.7093333350287544,vix_resize
2020-07-10,0.026222229003906306,1.3111114501953153e-05,5,0.6831111060248481,vix_resize
2020-07-13,0.04377776251898863,2.1888881259494315e-05,5,0.7268888685438367,vix_resize
2020-07-14,0.2731111314561632,0.0001365555657280816,5,1.0,vix_resize
2020-07-15,0.32266667683919253,0.00016133333841959627,5,0.6773333231608073,vix_resize
2020-07-16,0.03911111619737409,1.9555558098687044e-05,5,0.7164444393581815,vix_resize
2020-07-17,0.0053333282470703625,2.666664123535181e-06,5,0.7111111111111111,vix_resize
2020-07-20,0.05155554877387142,2.577777438693571e-05,5,0.7626666598849826,vix_resize
2020-07-21,0.02711113823784736,1.355556911892368e-05,5,0.7897777981228299,vix_resize
2020-07-22,0.008444468180338616,4.222234090169308e-06,5,0.7813333299424913,vix_resize
2020-07-23,0.01155556572808164,5.77778286404082e-06,5,0.7928888956705729,vix_resize
2020-07-24,0.03911111619737409,1.9555558098687044e-05,5,0.7537777794731988,vix_resize
2020-07-27,0.005333328247070224,2.666664123535112e-06,5,0.759111107720269,vix_resize
2020-07-28,0.024444452921549564,1.2222226460774782e-05,5,0.7835555606418185,vix_resize
2020-07-29,0.015555572509765858,7.777786254882929e-06,5,0.7679999881320528,vix_resize
2020-07-30,0.029777781168620066,1.4888890584310032e-05,5,0.7977777693006728,vix_resize
2020-07-31,0.9543999905056424,0.0004771999952528212,5,0.783111106024848,monthly_rebalance
2020-08-03,0.0066666920979818745,3.333346048990937e-06,5,0.7897777981228299,vix_resize
2020-08-04,0.003999964396158989,1.999982198079495e-06,5,0.7937777625189888,vix_resize
2020-08-05,0.011555565728081502,5.77778286404075e-06,5,0.8053333282470704,vix_resize
2020-08-06,0.017111121283637093,8.555560641818547e-06,5,0.8224444495307074,vix_resize
2020-08-07,0.007555558946397423,3.7777794731987114e-06,5,0.830000008477105,vix_resize
2020-08-10,0.009777789645725038,4.888894822862519e-06,5,0.8397777981228298,vix_resize
2020-08-11,0.0017777760823567412,8.888880411783706e-07,5,0.8415555742051867,vix_resize
2020-08-12,0.042222256130642344,2.1111128065321174e-05,5,0.7993333180745443,vix_resize
2020-08-13,0.03888888888888886,1.9444444444444432e-05,5,0.8382222069634331,vix_resize
2020-08-14,0.003333367241753482,1.666683620876741e-06,5,0.8415555742051867,vix_resize
2020-08-17,0.0017777760823567412,8.888880411783706e-07,5,0.8433333502875434,vix_resize
2020-08-18,0.01555553012424049,7.777765062120246e-06,5,0.8588888804117838,vix_resize
2020-08-19,0.0035555521647134825,1.7777760823567413e-06,5,0.8553333282470703,vix_resize
2020-08-20,0.022888904147678052,1.1444452073839025e-05,5,0.8324444240993923,vix_resize
2020-08-21,0.003999964396158712,1.999982198079356e-06,5,0.8284444597032335,vix_resize
2020-08-24,0.003999964396158712,1.999982198079356e-06,5,0.8324444240993923,vix_resize
2020-08-25,0.00377777947319885,1.888889736599425e-06,5,0.8362222035725911,vix_resize
2020-08-26,0.007555558946397423,3.7777794731987114e-06,5,0.8437777625189887,vix_resize
2020-08-27,0.02755555046929245,1.3777775234646225e-05,5,0.8162222120496961,vix_resize
2020-08-28,0.026666641235351674,1.3333320617675837e-05,5,0.7895555708143446,vix_resize
2020-08-31,0.6652000172932943,0.00033260000864664715,5,0.8231111314561632,monthly_rebalance
2020-09-01,0.07666668362087667,3.833334181043834e-05,5,0.7464444478352865,vix_resize
2020-09-02,0.006444422403971278,3.222211201985639e-06,5,0.7528888702392579,vix_resize
2020-09-03,0.00999997456868476,4.9999872843423805e-06,5,0.7428888956705729,vix_resize
2020-09-04,0.2571111043294269,0.00012855555216471345,5,1.0,vix_resize
2020-09-10,0.30688887702094186,0.00015344443851047094,5,0.6931111229790581,vix_resize
2020-09-11,0.01999999152289489,9.999995761447444e-06,5,0.6731111314561632,vix_resize
2020-09-14,0.06311107211642783,3.1555536058213916e-05,5,0.736222203572591,vix_resize
2020-09-15,0.022666676839192823,1.1333338419596411e-05,5,0.7588888804117838,vix_resize
2020-09-16,0.005777782864040959,2.8888914320204794e-06,5,0.7646666632758247,vix_resize
