sample,periods,annual_return,annual_volatility,sharpe,sortino,calmar,max_drawdown,total_return,win_rate,best_period,worst_period,average_turnover,strict_b_exposure,cash_exposure,condition_switches,longest_cash_periods,annual_return_vs_always,max_drawdown_improvement_vs_always,transition_cost_drag,signal_available_ratio,result_type,condition,mode,state_family,state,months,mean_monthly_return,return_contribution,etf_code,status,start,end,calibration_days,tracking_error_2018,mean_daily_amount,selected,fund_name,tracked_index,management_fee_annual,custody_fee_annual,fee_source,price_series_treatment,market_series,market_code,rows
in_sample,66.0,0.04969294129547075,0.15266984765336503,0.32549283345260127,0.4628912170886998,0.22368160504742401,-0.22215926644900041,0.3056973488284911,0.5,0.13037706422018336,-0.15200000000000002,0.6006060606060605,0.7878787878787878,0.0,14.0,0.0,-0.06931044459300284,-0.08195307158331089,0.024332,1.0,performance,F_breadth50,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.09864080688237298,0.21367788108971583,0.4616332134113459,0.7324206652506392,0.5114843448276813,-0.19285205476934975,0.20701162254715144,0.5833333333333334,0.1321289072006305,-0.12219679633867286,0.5883333333333334,0.4166666666666667,0.0,6.0,0.0,0.060386736620865245,-0.09756985374876725,0.010523999999999999,1.0,performance,F_breadth50,BenchmarkETF,,,,,,,,,,,,,,,,,,,,,,
all_sample,90.0,0.06478162475173499,0.169952935296293,0.381173909346113,0.5596627824463791,0.2940820580040693,-0.22028417915532472,0.6012314383098671,0.5333333333333333,0.1321289072006305,-0.15200000000000002,0.3751111111111112,0.6888888888888889,0.0,20.0,0.0,-0.0320938642205042,-0.0800779842896352,0.018855999999999998,1.0,performance,F_breadth50,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
in_sample,66.0,0.05182067630411469,0.15270660933017144,0.33934795966867215,0.4800919192562773,0.235244657618264,-0.22028417915532472,0.3203205129863964,0.5151515151515151,0.13117706422018335,-0.15200000000000002,0.3884848484848485,0.7878787878787878,0.0,14.0,0.0,-0.0671827095843589,-0.0800779842896352,0.013132,1.0,performance,F_breadth50,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
out_of_sample,24.0,0.10125367027003573,0.2136913152159485,0.4738314711934481,0.7469909776522017,0.5268192259094311,-0.1921981303838044,0.21275964628322463,0.5833333333333334,0.1321289072006305,-0.12219679633867286,0.3383333333333334,0.4166666666666667,0.0,6.0,0.0,0.062999600008528,-0.09691592936322191,0.005724,1.0,performance,F_breadth50,BenchmarkIndexUpperBound,,,,,,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.6388888888888888,,,,,,,,,,,,attribution,,,trend,down,36.0,0.015049370530054729,0.5417773390819702,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.5,,,,,,,,,,,,attribution,,,trend,up,54.0,0.0040568924027953295,0.21907218975094778,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.5,,,,,,,,,,,,attribution,,,volatility,high_vol,26.0,0.0011675667658279827,0.03035673591152755,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.578125,,,,,,,,,,,,attribution,,,volatility,low_vol,64.0,0.011413949889396724,0.7304927929213904,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.4888888888888889,,,,,,,,,,,,attribution,,,breadth,strong_breadth,45.0,0.003643980525026331,0.1639791236261849,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.6222222222222222,,,,,,,,,,,,attribution,,,breadth,weak_breadth,45.0,0.01326378678237185,0.5968704052067332,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.6785714285714286,,,,,,,,,,,,attribution,,,trough_proxy,down_and_weak_breadth,28.0,0.016839753065053097,0.47151308582148677,,,,,,,,,,,,,,,,,
all_sample,,,,,,,,,0.5,,,,,,,,,,,,attribution,,,trough_proxy,other,62.0,0.004666716822765019,0.2893364430114312,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.6129032258064516,,,,,,,,,,,,attribution,,,trend,down,31.0,0.013097841160273816,0.4060330759684883,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.5714285714285714,,,,,,,,,,,,attribution,,,trend,up,35.0,0.007536207402931045,0.2637672591025866,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.7142857142857143,,,,,,,,,,,,attribution,,,volatility,high_vol,14.0,0.01030045101473796,0.14420631420633143,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.5576923076923077,,,,,,,,,,,,attribution,,,volatility,low_vol,52.0,0.010107577324321985,0.5255940208647433,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.5185185185185185,,,,,,,,,,,,attribution,,,breadth,strong_breadth,27.0,0.004518402376002526,0.1219968641520682,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.6410256410256411,,,,,,,,,,,,attribution,,,breadth,weak_breadth,39.0,0.014046242844077086,0.5478034709190064,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.6666666666666666,,,,,,,,,,,,attribution,,,trough_proxy,down_and_weak_breadth,24.0,0.014708401544205036,0.35300163706092086,,,,,,,,,,,,,,,,,
in_sample,,,,,,,,,0.5476190476190477,,,,,,,,,,,,attribution,,,trough_proxy,other,42.0,0.007542826143098903,0.3167986980101539,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.8,,,,,,,,,,,,attribution,,,trend,down,5.0,0.027148852622696406,0.13574426311348203,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.3684210526315789,,,,,,,,,,,,attribution,,,trend,up,19.0,-0.0023523720711388866,-0.04469506935163885,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.25,,,,,,,,,,,,attribution,,,volatility,high_vol,12.0,-0.009487464857900323,-0.11384957829480388,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.6666666666666666,,,,,,,,,,,,attribution,,,volatility,low_vol,12.0,0.017074897671387253,0.20489877205664705,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.4444444444444444,,,,,,,,,,,,attribution,,,breadth,strong_breadth,18.0,0.0023323477485620372,0.04198225947411667,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.5,,,,,,,,,,,,attribution,,,breadth,weak_breadth,6.0,0.008177822381287751,0.04906693428772651,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.75,,,,,,,,,,,,attribution,,,trough_proxy,down_and_weak_breadth,4.0,0.02962786219014149,0.11851144876056596,,,,,,,,,,,,,,,,,
out_of_sample,,,,,,,,,0.4,,,,,,,,,,,,attribution,,,trough_proxy,other,20.0,-0.001373112749936139,-0.02746225499872278,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,etf_audit,,,,,,,,510300.0,eligible,2012-05-28,2026-07-27,243.0,0.0782175052932544,2229851715.9450903,False,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,etf_audit,,,,,,,,159919.0,eligible,2012-05-28,2026-07-27,243.0,0.0705246915394288,566141411.1043605,False,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,etf_audit,,,,,,,,510500.0,eligible,2013-03-15,2026-07-27,243.0,0.0689788537179279,1136231465.7799692,True,南方中证500ETF,中证500,0.0015,0.0005,SSE 510500 2026-03 product summary,provider_qfq_when_available; Sina trade-price fallback; fees not double-counted,,,
,,,,,,,,,,,,,,,,,,,,,etf_audit,,,,,,,,159922.0,eligible,2013-03-15,2026-07-27,243.0,0.1080503331471135,188647536.3224515,False,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,etf_audit,,,,,,,,512100.0,eligible,2016-11-04,2026-07-27,243.0,0.0890252894497764,769549785.1533248,False,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,market_data_audit,,,,,,,,,,2014-01-01 00:00:00,2026-07-27 00:00:00,,,,,,,,,,,中证全指,000985,3056.0
,,,,,,,,,,,,,,,,,,,,,market_data_audit,,,,,,,,,,2014-01-01 00:00:00,2026-07-27 00:00:00,,,,,,,,,,,中证红利低波,H30269,3056.0
