date,gross_return,cost,net_return,equity,exposure,hedge_weight
2015-09-15,0.011942461366159073,0.0,0.011942461366159073,0.9472326872184207,1.0,0.0
2015-09-16,0.006704111217970916,0.0,0.006704111217970916,0.9535830405028304,1.0,0.0
2015-09-17,0.001320153909655897,0.0,0.001320153909655897,0.9548419168819318,1.0,0.0
2015-09-18,-0.010174969978339532,0.0,-0.010174969978339532,0.9451264290435979,1.0,0.0
2015-09-21,0.007596833541976355,0.0,0.007596833541976355,0.9523063972011645,1.0,0.0
2015-09-22,-0.009254504596423265,0.0,-0.009254504596423265,0.943493273271063,1.0,0.0
2015-09-23,-0.0013372133215125404,0.0,-0.0013372133215125404,0.9422316214972876,1.0,0.0
2015-09-24,-0.0017457240936695848,0.0,-0.0017457240936695848,0.9405867450538224,1.0,0.0
2015-09-25,0.0024615772392482115,0.0,0.0024615772392482115,0.9429020719769855,1.0,0.0
2015-09-28,-0.0153996230220449,0.0,-0.0153996230220449,0.9283817355218349,1.0,0.0
2015-09-29,0.0028106590340437475,0.0,0.0028106590340437475,0.9309911000338206,1.0,0.0
2015-09-30,0.009396855466720023,0.0032,0.006196855466720023,0.9367603173215329,1.0,0.0
2015-10-01,-0.003495744304453443,0.0,-0.003495744304453443,0.9334856427776181,1.0,0.0
2015-10-02,0.01405351055976756,0.0,0.01405351055976756,0.9466043931157849,1.0,0.0
2015-10-05,0.020387799271233607,0.0,0.020387799271233607,0.9659035734718975,1.0,0.0
2015-10-06,-0.0031018021840375763,0.0,-0.0031018021840375763,0.9629075316581327,1.0,0.0
2015-10-07,0.007908159204143615,0.0,0.007908159204143615,0.9705223577173542,1.0,0.0
2015-10-08,0.011586749022883456,0.0,0.011586749022883456,0.9817675566973222,1.0,0.0
2015-10-09,0.00507282717427203,0.0,0.00507282717427203,0.986747893837755,1.0,0.0
2015-10-12,-0.00142763406569963,0.0,-0.00142763406569963,0.9853391789302548,1.0,0.0
2015-10-13,-0.00756462322472777,0.0,-0.00756462322472777,0.9778854592930848,1.0,0.0
2015-10-14,-0.0048556683966350395,0.0,-0.0048556683966350395,0.9731371717728664,1.0,0.0
2015-10-15,0.009366757107260665,0.0,0.009366757107260665,0.9822523112929095,1.0,0.0
2015-10-16,0.0018531733528813718,0.0,0.0018531733528813718,0.9840725951020035,1.0,0.0
2015-10-19,-0.0012891285367511163,0.0,-0.0012891285367511163,0.9828039990374228,1.0,0.0
2015-10-20,0.003001046184818357,0.0,0.003001046184818357,0.9857534392291584,1.0,0.0
2015-10-21,-0.004899928698481988,0.0,-0.004899928698481988,0.9809233176626521,1.0,0.0
2015-10-22,0.013421826937212868,0.0,0.013421826937212868,0.9940891006709969,1.0,0.0
2015-10-23,0.003338862624295507,0.0,0.003338862624295507,0.9974082276144469,1.0,0.0
2015-10-26,-0.002071955145170641,0.0,-0.002071955145170641,0.9953416425054056,1.0,0.0
2015-10-27,-0.0020830951524208486,0.0,-0.0020830951524208486,0.9932682511548999,1.0,0.0
2015-10-28,0.01172940679151263,0.0,0.01172940679151263,1.00491869852579,1.0,0.0
2015-10-29,0.004246244685978952,0.0,0.004246244685978952,1.0091858292092462,1.0,0.0
2015-10-30,-0.0028259031949435,0.00352,-0.0063459031949435005,1.0027816336313755,1.0,0.0
2015-11-02,0.007524435351763681,0.0,0.007524435351763681,1.0103269992055708,1.0,0.0
2015-11-03,-0.0012484899347834587,0.0,-0.0012484899347834587,1.0090656161162226,1.0,0.0
2015-11-04,-0.0035094592027754643,0.0,-0.0035094592027754643,1.0055243415035393,1.0,0.0
2015-11-05,0.007122821680528788,0.0,0.007122821680528788,1.0126865120835002,1.0,0.0
2015-11-06,-0.018561157423622045,0.0,-0.018561157423622045,0.9938898783119396,1.0,0.0
2015-11-09,-0.006605076340521822,0.0,-0.006605076340521822,0.9873251597916173,1.0,0.0
2015-11-10,0.007601203474945821,0.0,0.007601203474945821,0.9948300192271267,1.0,0.0
2015-11-11,0.0018707110859716193,0.0,0.0018707110859716193,0.9966910587727523,1.0,0.0
2015-11-12,-0.011007853925726615,0.0,-0.011007853925726615,0.9857196291887041,1.0,0.0
2015-11-13,-0.006996979546822364,0.0,-0.006996979546822364,0.9788225691043695,1.0,0.0
2015-11-16,0.014555026155112928,0.0,0.014555026155112928,0.9930693571988983,1.0,0.0
2015-11-17,-0.0029854355701307792,0.0,-0.0029854355701307792,0.9901046126163099,1.0,0.0
2015-11-18,0.009469366088253989,0.0,0.009469366088253989,0.9994802756588426,1.0,0.0
2015-11-19,0.008134664375547586,0.0,0.008134664375547586,1.007610712251307,1.0,0.0
2015-11-20,0.004791153453288737,0.0,0.004791153453288737,1.0124383297948805,1.0,0.0
2015-11-23,0.0013948105849894874,0.0,0.0013948105849894874,1.0138504894939275,1.0,0.0
2015-11-24,-0.0040089592511089655,0.0,-0.0040089592511089655,1.0097860041948294,1.0,0.0
2015-11-25,0.0005332820297430319,0.0,0.0005332820297430319,1.0103245049247525,1.0,0.0
2015-11-27,0.0030494412106188617,0.0,0.0030494412106188617,1.0134054301061681,1.0,0.0
2015-11-30,-0.004095172291002647,0.0032,-0.007295172291002646,1.006012462892906,1.0,0.0
2015-12-01,0.009033168599678199,0.0,0.009033168599678199,1.0150999430835952,1.0,0.0
2015-12-02,-0.01167097070032764,0.0,-0.01167097070032764,1.0032527413899623,1.0,0.0
2015-12-03,-0.013058989324243573,0.0,-0.013058989324243573,0.9901512745506328,1.0,0.0
2015-12-04,0.018395034207008512,0.0,0.018395034207008512,1.0083651411161048,1.0,0.0
2015-12-07,-0.0010382135739149102,0.0,-0.0010382135739149102,1.0073182427391354,1.0,0.0
2015-12-08,-0.005285813306717806,0.0,-0.005285813306717806,1.0019937465675652,1.0,0.0
2015-12-09,-0.008835871544523616,0.0,-0.008835871544523616,0.9931402585344783,1.0,0.0
2015-12-10,0.00043697086767969574,0.0,0.00043697086767969574,0.9935742318949777,1.0,0.0
2015-12-11,-0.012505573273699132,0.0,-0.012505573273699132,0.9811490165351557,1.0,0.0
2015-12-14,0.0035791636728283024,0.0,0.0035791636728283024,0.9846607094527697,1.0,0.0
2015-12-15,0.00801038043262369,0.0,0.00801038043262369,0.9925482163325435,1.0,0.0
2015-12-16,0.014408643380546248,0.0,0.014408643380546248,1.0068494896196762,1.0,0.0
2015-12-17,-0.010316090666743629,0.0,-0.010316090666743629,0.9964627389969951,1.0,0.0
2015-12-18,-0.01733767883066077,0.0,-0.01733767883066077,0.9791863880615447,1.0,0.0
2015-12-21,0.006084918149284944,0.0,0.006084918149284944,0.9851446570857932,1.0,0.0
2015-12-22,0.006539302967170304,0.0,0.006539302967170304,0.9915868164649664,1.0,0.0
2015-12-23,0.009074316886379568,0.0,0.009074316886379568,1.0005847894579258,1.0,0.0
2015-12-24,-9.989932594419928e-05,0.0,-9.989932594419928e-05,1.000484831711909,1.0,0.0
2015-12-28,0.000951489150705385,0.0,0.000951489150705385,1.0014367821747283,1.0,0.0
2015-12-29,0.009073479747953587,0.0,0.009073479747953587,1.0105232985366466,1.0,0.0
2015-12-30,-0.0054211032167627154,0.0,-0.0054211032167627154,1.0050451474323359,1.0,0.0
2015-12-31,-0.010736717771951386,0.0032,-0.013936717771951386,0.9910381168645022,1.0,0.0
2016-01-04,-0.015363588883743003,0.0,-0.015363588883743003,0.9758122146688771,1.0,0.0
2016-01-05,0.0036598943170801507,0.0,0.0036598943170801507,0.9793835842478813,1.0,0.0
2016-01-06,-0.011431855796442882,0.0,-0.011431855796442882,0.9681874123433561,1.0,0.0
2016-01-07,-0.02044598387129372,0.0,-0.02044598387129372,0.9483918681261942,1.0,0.0
2016-01-08,-0.0077974467373713545,0.0,-0.0077974467373713545,0.9409968330483242,1.0,0.0
2016-01-11,-0.002646330548582041,0.0,-0.002646330548582041,0.9385066443829094,1.0,0.0
2016-01-12,0.005230686705066314,0.0,0.005230686705066314,0.9434156786102994,1.0,0.0
2016-01-13,-0.021630696945770387,0.0,-0.021630696945770387,0.9230089399723918,1.0,0.0
2016-01-14,0.011404425918503217,0.0,0.011404425918503217,0.9335353270504232,1.0,0.0
2016-01-15,-0.017566894338991244,0.0,-0.017566894338991244,0.9171360105984128,1.0,0.0
2016-01-19,-0.0008907308787181779,0.0,-0.0008907308787181779,0.9163190892337884,1.0,0.0
2016-01-20,-0.010004016292512824,0.0,-0.010004016292512824,0.907152218135953,1.0,0.0
2016-01-21,0.0012375019058881876,0.0,0.0012375019058881876,0.9082748207348269,1.0,0.0
2016-01-22,0.01981703804636702,0.0,0.01981703804636702,0.9262741374138861,1.0,0.0
2016-01-25,-0.0075561007675560635,0.0,-0.0075561007675560635,0.9192751166932057,1.0,0.0
2016-01-26,0.016866767728214264,0.0,0.016866767728214264,0.934780316564797,1.0,0.0
2016-01-27,-0.007422928688212007,0.0,-0.007422928688212007,0.9278415089357922,1.0,0.0
2016-01-28,-0.00302441689175601,0.0,-0.00302441689175601,0.9250353294032944,1.0,0.0
2016-01-29,0.026363638221578587,0.0030399999999999997,0.023323638221578586,0.9466105187684757,1.0,0.0
2016-02-01,0.00579613651661853,0.0,0.00579613651661853,0.9520972025633249,1.0,0.0
2016-02-02,-0.02062739545541617,0.0,-0.02062739545541617,0.9324579170540557,1.0,0.0
2016-02-03,-0.0019626573526270344,0.0,-0.0019626573526270344,0.9306278216671342,1.0,0.0
2016-02-04,0.005737341735795884,0.0,0.005737341735795884,0.935967151508878,1.0,0.0
2016-02-05,-0.011542478042118982,0.0,-0.011542478042118982,0.9251637712144422,1.0,0.0
2016-02-08,-0.012522867453865811,0.0,-0.012522867453865811,0.9135780679344051,1.0,0.0
2016-02-09,0.005146203907549226,0.0,0.005146203907549226,0.9182795269574604,1.0,0.0
2016-02-10,0.0006462176249639744,0.0,0.0006462176249639744,0.9188729353724239,1.0,0.0
2016-02-11,-0.014273216878585538,0.0,-0.014273216878585538,0.9057576626819908,1.0,0.0
2016-02-12,0.019893363221818897,0.0,0.019893363221818897,0.9237762288566694,1.0,0.0
2016-02-16,0.015152302603277192,0.0,0.015152302603277192,0.9377735658140199,1.0,0.0
2016-02-17,0.013961474866089523,0.0,0.013961474866089523,0.9508662678832155,1.0,0.0
2016-02-18,-0.0009161812659130939,0.0,-0.0009161812659130939,0.9499951020221922,1.0,0.0
2016-02-19,0.0018650641446310609,0.0,0.0018650641446310609,0.951766903824549,1.0,0.0
2016-02-22,0.012399158961494617,0.0,0.012399158961494617,0.9635680129593592,1.0,0.0
2016-02-23,-0.008389690162204918,0.0,-0.008389690162204918,0.9554839758804188,1.0,0.0
2016-02-24,0.004425357277064336,0.0,0.004425357277064336,0.9597123338461995,1.0,0.0
2016-02-25,0.016376358395588216,0.0,0.016376358395588216,0.9754289269819313,1.0,0.0
2016-02-26,-0.0012253203995391492,0.0,-0.0012253203995391492,0.9742337140193997,1.0,0.0
2016-02-29,-0.007559816239643399,0.0038400000000000005,-0.011399816239643399,0.9631276287051133,1.0,0.0
2016-03-01,0.004521436600138595,0.0,0.004521436600138595,0.9674823492161454,1.0,0.0
2016-03-02,0.003102169821903096,0.0,0.003102169821903096,0.9704836437631077,1.0,0.0
2016-03-03,0.0056887219727165626,0.0,0.0056887219727165626,0.976004455391545,1.0,0.0
2016-03-04,0.005707098384134879,0.0,0.005707098384134879,0.9815746088418186,1.0,0.0
2016-03-07,-0.00048727487370034514,0.0,-0.00048727487370034514,0.9810963121982677,1.0,0.0
2016-03-08,0.002866451190966153,0.0,0.002866451190966153,0.9839085768908209,1.0,0.0
2016-03-09,0.004386818865343107,0.0,0.004386818865343107,0.9882248055976984,1.0,0.0
2016-03-10,0.0008096973064683731,0.0,0.0008096973064683731,0.9890249685609761,1.0,0.0
2016-03-11,0.007072594482554111,0.0,0.007072594482554111,0.9960199410967286,1.0,0.0
2016-03-14,-0.0016430583609913275,0.0,-0.0016430583609913275,0.9943834222047956,1.0,0.0
2016-03-15,0.0004275274039326328,0.0,0.0004275274039326328,0.9948085483678045,1.0,0.0
2016-03-16,0.003825627445867581,0.0,0.003825627445867581,0.9986143152538242,1.0,0.0
2016-03-17,0.008032428296067318,0.0,0.008032428296067318,1.0066356131365268,1.0,0.0
2016-03-18,-0.0029019183770930424,0.0,-0.0029019183770930424,1.0037144387517296,1.0,0.0
2016-03-21,-0.0015347364975094278,0.0,-0.0015347364975094278,1.0021740015695002,1.0,0.0
