signal_date,execution_date,action,code,rank_benefit
2023-09-08,2023-09-11,buy,512200,0.33333333333333326
2023-10-09,2023-10-10,sell,512200,0.5833333333333333
2023-10-09,2023-10-10,buy,159859,0.5833333333333333
2023-10-23,2023-10-24,sell,515220,0.29166666666666663
2023-10-23,2023-10-24,buy,159985,0.29166666666666663
2023-10-30,2023-10-31,sell,159859,0.45833333333333337
2023-10-30,2023-10-31,buy,512100,0.45833333333333337
2023-11-13,2023-11-14,sell,159985,0.8125
2023-11-13,2023-11-14,buy,588200,0.8125
2023-11-27,2023-11-28,sell,512100,0.20833333333333326
2023-11-27,2023-11-28,buy,512980,0.20833333333333326
2023-12-04,2023-12-05,sell,588200,0.10416666666666663
2023-12-04,2023-12-05,buy,512100,0.10416666666666663
2023-12-18,2023-12-19,sell,512980,0.875
2023-12-18,2023-12-19,buy,518850,0.875
2024-01-02,2024-01-03,sell,512100,0.9791666666666666
2024-01-02,2024-01-03,buy,515220,0.9791666666666666
2024-01-09,2024-01-10,sell,518850,0.6458333333333334
2024-01-09,2024-01-10,buy,510500,0.6458333333333334
2024-01-23,2024-01-24,sell,515220,0.5416666666666667
2024-01-23,2024-01-24,buy,512400,0.5416666666666667
2024-01-30,2024-01-31,sell,510500,0.5625
2024-01-30,2024-01-31,buy,515220,0.5625
2024-02-21,2024-02-22,sell,512400,0.375
2024-02-21,2024-02-22,buy,512800,0.375
2024-02-28,2024-02-29,sell,515220,0.90625
2024-02-28,2024-02-29,buy,518850,0.90625
2024-03-13,2024-03-14,sell,512800,0.7551020408163265
2024-03-13,2024-03-14,buy,159998,0.7551020408163265
2024-03-20,2024-03-21,sell,518850,0.12244897959183676
2024-03-20,2024-03-21,buy,159915,0.12244897959183676
2024-04-03,2024-04-08,sell,159998,0.9795918367346939
2024-04-03,2024-04-08,buy,515030,0.9795918367346939
2024-04-12,2024-04-15,sell,159915,0.6938775510204082
2024-04-12,2024-04-15,buy,510500,0.6938775510204082
2024-04-26,2024-04-29,sell,515030,0.5306122448979591
2024-04-26,2024-04-29,buy,518850,0.5306122448979591
2024-05-08,2024-05-09,sell,510500,0.8367346938775511
2024-05-08,2024-05-09,buy,159985,0.8367346938775511
2024-05-22,2024-05-23,sell,518850,0.9387755102040816
2024-05-22,2024-05-23,buy,515650,0.9387755102040816
2024-05-29,2024-05-30,sell,159985,0.8775510204081632
2024-05-29,2024-05-30,buy,515220,0.8775510204081632
2024-06-13,2024-06-14,sell,515650,0.6326530612244898
2024-06-13,2024-06-14,buy,159995,0.6326530612244898
2024-06-20,2024-06-21,sell,515220,0.6326530612244898
2024-06-20,2024-06-21,buy,159801,0.6326530612244898
2024-07-04,2024-07-05,sell,159995,0.44897959183673464
2024-07-04,2024-07-05,buy,512720,0.44897959183673464
2024-07-11,2024-07-12,sell,159801,0.18367346938775508
2024-07-11,2024-07-12,buy,511010,0.18367346938775508
2024-07-25,2024-07-26,sell,512720,0.6122448979591837
2024-07-25,2024-07-26,buy,512800,0.6122448979591837
2024-08-01,2024-08-02,sell,511010,0.9183673469387755
2024-08-01,2024-08-02,buy,588200,0.9183673469387755
2024-08-15,2024-08-16,sell,512800,0.1428571428571429
2024-08-15,2024-08-16,buy,512200,0.1428571428571429
2024-08-22,2024-08-23,sell,588200,0.326530612244898
2024-08-22,2024-08-23,buy,518850,0.326530612244898
2024-09-12,2024-09-13,sell,512200,0.6326530612244898
2024-09-12,2024-09-13,buy,512800,0.6326530612244898
2024-09-30,2024-10-08,sell,518850,0.9387755102040817
2024-09-30,2024-10-08,buy,516160,0.9387755102040817
2024-10-14,2024-10-15,sell,512800,0.8163265306122449
2024-10-14,2024-10-15,buy,512880,0.8163265306122449
2024-10-28,2024-10-29,sell,516160,0.26530612244897955
2024-10-28,2024-10-29,buy,159995,0.26530612244897955
2024-11-11,2024-11-12,sell,512880,0.2857142857142857
2024-11-11,2024-11-12,buy,512980,0.2857142857142857
2024-11-18,2024-11-19,sell,159995,0.5510204081632653
2024-11-18,2024-11-19,buy,512720,0.5510204081632653
2024-12-02,2024-12-03,sell,512980,0.326530612244898
2024-12-02,2024-12-03,buy,512200,0.326530612244898
2024-12-09,2024-12-10,sell,512720,0.8163265306122449
2024-12-09,2024-12-10,buy,515220,0.8163265306122449
2024-12-23,2024-12-24,sell,512200,0.5306122448979591
2024-12-23,2024-12-24,buy,512980,0.5306122448979591
2024-12-30,2024-12-31,sell,515220,0.9387755102040816
2024-12-30,2024-12-31,buy,512480,0.9387755102040816
2025-01-14,2025-01-15,sell,512980,0.9795918367346939
2025-01-14,2025-01-15,buy,588200,0.9795918367346939
2025-02-05,2025-02-06,sell,512480,0.22448979591836737
2025-02-05,2025-02-06,buy,159985,0.22448979591836737
2025-02-19,2025-02-20,sell,588200,0.16326530612244894
2025-02-19,2025-02-20,buy,512980,0.16326530612244894
2025-02-26,2025-02-27,sell,159985,0.18367346938775508
2025-02-26,2025-02-27,buy,588000,0.18367346938775508
2025-03-12,2025-03-13,sell,512980,0.40816326530612246
2025-03-12,2025-03-13,buy,512100,0.40816326530612246
2025-03-19,2025-03-20,sell,588000,0.5918367346938775
2025-03-19,2025-03-20,buy,512690,0.5918367346938775
2025-04-02,2025-04-03,sell,512100,0.4897959183673469
2025-04-02,2025-04-03,buy,159992,0.4897959183673469
2025-04-17,2025-04-18,sell,512690,0.7755102040816326
2025-04-17,2025-04-18,buy,515210,0.7755102040816326
2025-04-24,2025-04-25,sell,159992,0.3877551020408163
2025-04-24,2025-04-25,buy,159928,0.3877551020408163
2025-05-13,2025-05-14,sell,515210,0.673469387755102
2025-05-13,2025-05-14,buy,515030,0.673469387755102
2025-05-20,2025-05-21,sell,159928,0.4693877551020408
2025-05-20,2025-05-21,buy,512720,0.4693877551020408
2025-06-04,2025-06-05,sell,515030,0.4897959183673469
2025-06-04,2025-06-05,buy,159859,0.4897959183673469
2025-06-11,2025-06-12,sell,512720,0.9591836734693877
2025-06-11,2025-06-12,buy,159992,0.9591836734693877
2025-06-25,2025-06-26,sell,159859,0.8775510204081632
2025-06-25,2025-06-26,buy,512400,0.8775510204081632
2025-07-02,2025-07-03,sell,159992,0.8163265306122449
2025-07-02,2025-07-03,buy,512660,0.8163265306122449
2025-07-16,2025-07-17,sell,512400,0.5306122448979591
2025-07-16,2025-07-17,buy,516160,0.5306122448979591
2025-07-23,2025-07-24,sell,512660,0.5102040816326531
2025-07-23,2025-07-24,buy,159992,0.5102040816326531
2025-08-06,2025-08-07,sell,516160,0.4897959183673469
2025-08-06,2025-08-07,buy,512010,0.4897959183673469
2025-08-13,2025-08-14,sell,159992,0.8571428571428572
2025-08-13,2025-08-14,buy,159949,0.8571428571428572
2025-08-27,2025-08-28,sell,512010,0.5306122448979591
2025-08-27,2025-08-28,buy,588000,0.5306122448979591
2025-09-17,2025-09-18,sell,159949,0.16326530612244894
2025-09-17,2025-09-18,buy,515790,0.16326530612244894
2025-10-09,2025-10-10,sell,588000,0.1428571428571429
2025-10-09,2025-10-10,buy,516090,0.1428571428571429
2025-10-16,2025-10-17,sell,515790,0.12244897959183665
2025-10-16,2025-10-17,buy,512720,0.12244897959183665
2025-11-06,2025-11-07,sell,512720,0.16326530612244894
2025-11-06,2025-11-07,buy,515220,0.16326530612244894
2025-11-13,2025-11-14,sell,516090,0.653061224489796
2025-11-13,2025-11-14,buy,515030,0.653061224489796
2025-12-04,2025-12-05,sell,515030,0.8571428571428572
2025-12-04,2025-12-05,buy,512980,0.8571428571428572
2025-12-11,2025-12-12,sell,515220,0.12244897959183676
2025-12-11,2025-12-12,buy,512800,0.12244897959183676
2025-12-25,2025-12-26,sell,512980,0.22448979591836737
2025-12-25,2025-12-26,buy,159801,0.22448979591836737
2026-01-05,2026-01-06,sell,512800,0.26530612244897955
2026-01-05,2026-01-06,buy,512660,0.26530612244897955
2026-01-26,2026-01-27,sell,159801,0.24489795918367352
2026-01-26,2026-01-27,buy,512100,0.24489795918367352
2026-02-02,2026-02-03,sell,512660,0.26530612244897955
2026-02-02,2026-02-03,buy,510050,0.26530612244897955
2026-02-24,2026-02-25,sell,512100,0.9387755102040817
2026-02-24,2026-02-25,buy,515220,0.9387755102040817
2026-03-03,2026-03-04,sell,510050,0.16326530612244894
2026-03-03,2026-03-04,buy,515210,0.16326530612244894
2026-03-24,2026-03-25,sell,515220,0.10204081632653061
2026-03-24,2026-03-25,buy,512720,0.10204081632653061
2026-03-31,2026-04-01,sell,515210,0.3877551020408163
2026-03-31,2026-04-01,buy,512980,0.3877551020408163
2026-04-22,2026-04-23,sell,512980,0.7959183673469388
2026-04-22,2026-04-23,buy,159819,0.7959183673469388
2026-04-29,2026-04-30,sell,512720,0.36734693877551017
2026-04-29,2026-04-30,buy,512100,0.36734693877551017
2026-05-18,2026-05-19,sell,159819,0.22448979591836737
2026-05-18,2026-05-19,buy,510500,0.22448979591836737
2026-05-25,2026-05-26,sell,512100,0.8163265306122449
2026-05-25,2026-05-26,buy,512480,0.8163265306122449
2026-06-08,2026-06-09,sell,510500,0.9387755102040817
2026-06-08,2026-06-09,buy,159801,0.9387755102040817
2026-06-15,2026-06-16,sell,512480,0.20408163265306123
2026-06-15,2026-06-16,buy,515210,0.20408163265306123
2026-06-30,2026-07-01,sell,159801,0.6938775510204082
2026-06-30,2026-07-01,buy,510050,0.6938775510204082
2026-07-07,2026-07-08,sell,515210,0.7755102040816326
2026-07-07,2026-07-08,buy,510300,0.7755102040816326
2026-07-21,2026-07-22,sell,510050,0.9183673469387755
2026-07-21,2026-07-22,buy,159859,0.9183673469387755
