signal_date,execution_date,action,code,rank_benefit
2024-03-27,2024-03-28,sell,512480,0.22448979591836737
2024-03-27,2024-03-28,buy,159915,0.22448979591836737
2024-04-12,2024-04-15,sell,159949,0.2448979591836734
2024-04-12,2024-04-15,buy,510500,0.2448979591836734
2024-04-19,2024-04-22,sell,159915,0.22448979591836737
2024-04-19,2024-04-22,buy,515650,0.22448979591836737
2024-05-08,2024-05-09,sell,510500,0.7755102040816326
2024-05-08,2024-05-09,buy,159985,0.7755102040816326
2024-05-29,2024-05-30,sell,159985,0.9183673469387755
2024-05-29,2024-05-30,buy,515220,0.9183673469387755
2024-06-20,2024-06-21,sell,515220,0.24489795918367352
2024-06-20,2024-06-21,buy,159819,0.24489795918367352
2024-06-27,2024-06-28,sell,515650,0.24489795918367352
2024-06-27,2024-06-28,buy,159801,0.24489795918367352
2024-07-11,2024-07-12,sell,159819,0.6122448979591837
2024-07-11,2024-07-12,buy,518850,0.6122448979591837
2024-08-01,2024-08-02,sell,518850,0.8979591836734694
2024-08-01,2024-08-02,buy,512880,0.8979591836734694
