signal_date,execution_date,action,code,rank_benefit
2022-04-27,2022-04-28,buy,512800,0.575
2022-05-16,2022-05-17,sell,515220,0.925
2022-05-16,2022-05-17,buy,511010,0.925
2022-05-23,2022-05-24,sell,512800,0.75
2022-05-23,2022-05-24,buy,515220,0.75
2022-06-07,2022-06-08,sell,511010,0.4
2022-06-07,2022-06-08,buy,512400,0.4
2022-06-21,2022-06-22,sell,515220,0.7
2022-06-21,2022-06-22,buy,516160,0.7
2022-07-05,2022-07-06,sell,512400,0.19999999999999996
2022-07-05,2022-07-06,buy,515790,0.19999999999999996
2022-08-09,2022-08-10,sell,516160,0.29999999999999993
2022-08-09,2022-08-10,buy,515220,0.29999999999999993
2022-08-30,2022-08-31,sell,515790,0.125
2022-08-30,2022-08-31,buy,515180,0.125
2022-10-12,2022-10-13,sell,515180,0.22499999999999998
2022-10-12,2022-10-13,buy,511010,0.22499999999999998
2022-10-19,2022-10-20,sell,515220,0.42499999999999993
2022-10-19,2022-10-20,buy,159992,0.42499999999999993
2022-11-02,2022-11-03,sell,511010,0.6585365853658536
2022-11-02,2022-11-03,buy,512720,0.6585365853658536
2022-11-16,2022-11-17,sell,159992,0.1707317073170732
2022-11-16,2022-11-17,buy,512980,0.1707317073170732
2022-11-30,2022-12-01,sell,512720,0.1707317073170732
2022-11-30,2022-12-01,buy,512200,0.1707317073170732
2022-12-14,2022-12-15,sell,512980,0.19512195121951215
2022-12-14,2022-12-15,buy,512100,0.19512195121951215
2022-12-28,2022-12-29,sell,512200,0.5365853658536586
2022-12-28,2022-12-29,buy,512690,0.5365853658536586
2023-01-05,2023-01-06,sell,512100,0.36585365853658536
2023-01-05,2023-01-06,buy,159859,0.36585365853658536
2023-01-19,2023-01-20,sell,512690,0.41463414634146345
2023-01-19,2023-01-20,buy,159992,0.41463414634146345
2023-02-02,2023-02-03,sell,159859,0.14634146341463417
2023-02-02,2023-02-03,buy,512980,0.14634146341463417
2023-02-16,2023-02-17,sell,159992,0.6585365853658536
2023-02-16,2023-02-17,buy,159998,0.6585365853658536
2023-03-23,2023-03-24,sell,159998,0.14634146341463417
2023-03-23,2023-03-24,buy,512720,0.14634146341463417
2023-04-14,2023-04-17,sell,512980,0.14634146341463417
