signal_date,execution_date,action,code,rank_benefit
2021-07-14,2021-07-15,sell,159995,0.14130434782608692
2021-07-14,2021-07-15,buy,515030,0.14130434782608692
2021-07-21,2021-07-22,sell,512480,0.1847826086956521
2021-07-21,2021-07-22,buy,512400,0.1847826086956521
2021-08-11,2021-08-12,sell,515030,0.2021276595744681
2021-08-11,2021-08-12,buy,512660,0.2021276595744681
2021-08-18,2021-08-19,sell,512400,0.13829787234042556
2021-08-18,2021-08-19,buy,515220,0.13829787234042556
2021-09-01,2021-09-02,sell,512660,0.15957446808510645
2021-09-01,2021-09-02,buy,515210,0.15957446808510645
2021-10-08,2021-10-11,sell,515210,0.9574468085106383
2021-10-08,2021-10-11,buy,159928,0.9574468085106383
2021-10-15,2021-10-18,sell,515220,0.9255319148936171
2021-10-15,2021-10-18,buy,512690,0.9255319148936171
2021-11-05,2021-11-08,sell,512690,0.6276595744680851
2021-11-05,2021-11-08,buy,512660,0.6276595744680851
2021-11-12,2021-11-15,sell,159928,0.6382978723404256
2021-11-12,2021-11-15,buy,159995,0.6382978723404256
2021-12-03,2021-12-06,sell,159995,0.45744680851063835
2021-12-03,2021-12-06,buy,512400,0.45744680851063835
2021-12-10,2021-12-13,sell,512660,0.7765957446808511
2021-12-10,2021-12-13,buy,512690,0.7765957446808511
2021-12-24,2021-12-27,sell,512400,0.8829787234042553
2021-12-24,2021-12-27,buy,512980,0.8829787234042553
2021-12-31,2022-01-04,sell,512690,0.9255319148936171
2021-12-31,2022-01-04,buy,512200,0.9255319148936171
2022-01-24,2022-01-25,sell,512980,0.4042553191489362
2022-01-24,2022-01-25,buy,512800,0.4042553191489362
2022-02-14,2022-02-15,sell,512200,0.4148936170212766
2022-02-14,2022-02-15,buy,159985,0.4148936170212766
2022-02-28,2022-03-01,sell,512800,0.43617021276595747
2022-02-28,2022-03-01,buy,512400,0.43617021276595747
2022-03-21,2022-03-22,sell,512400,0.5851063829787235
2022-03-21,2022-03-22,buy,515790,0.5851063829787235
2022-04-06,2022-04-07,sell,159985,0.5106382978723405
2022-04-06,2022-04-07,buy,159992,0.5106382978723405
2022-04-13,2022-04-14,sell,515790,0.9042553191489362
2022-04-13,2022-04-14,buy,515220,0.9042553191489362
2022-04-27,2022-04-28,sell,159992,0.6489361702127661
2022-04-27,2022-04-28,buy,515650,0.6489361702127661
2022-05-09,2022-05-10,sell,515220,0.24468085106382986
2022-05-09,2022-05-10,buy,518850,0.24468085106382986
2022-05-23,2022-05-24,sell,515650,0.7553191489361702
2022-05-23,2022-05-24,buy,515790,0.7553191489361702
2022-05-30,2022-05-31,sell,518850,0.8191489361702128
2022-05-30,2022-05-31,buy,515030,0.8191489361702128
2022-06-21,2022-06-22,sell,515790,0.18085106382978733
2022-06-21,2022-06-22,buy,516160,0.18085106382978733
2022-07-12,2022-07-13,sell,515030,0.2872340425531915
2022-07-12,2022-07-13,buy,512010,0.2872340425531915
2022-07-26,2022-07-27,sell,516160,0.4893617021276596
2022-07-26,2022-07-27,buy,511380,0.4893617021276596
2022-08-02,2022-08-03,sell,512010,0.9255319148936171
2022-08-02,2022-08-03,buy,516520,0.9255319148936171
2022-08-16,2022-08-17,sell,511380,0.23404255319148937
2022-08-16,2022-08-17,buy,159801,0.23404255319148937
2022-08-23,2022-08-24,sell,516520,0.24468085106382986
2022-08-23,2022-08-24,buy,159985,0.24468085106382986
2022-09-06,2022-09-07,sell,159801,0.8404255319148937
2022-09-06,2022-09-07,buy,515220,0.8404255319148937
2022-09-28,2022-09-29,sell,515220,0.26595744680851063
2022-09-28,2022-09-29,buy,512100,0.26595744680851063
2022-10-19,2022-10-20,sell,159985,0.15957446808510645
2022-10-19,2022-10-20,buy,159992,0.15957446808510645
2022-10-26,2022-10-27,sell,512100,0.35106382978723405
2022-10-26,2022-10-27,buy,159883,0.35106382978723405
2022-11-16,2022-11-17,sell,159883,0.7872340425531915
2022-11-16,2022-11-17,buy,512480,0.7872340425531915
2022-11-23,2022-11-24,sell,159992,0.5416666666666666
2022-11-23,2022-11-24,buy,512980,0.5416666666666666
2022-12-07,2022-12-08,sell,512480,0.3125
2022-12-07,2022-12-08,buy,515650,0.3125
2022-12-14,2022-12-15,sell,512980,0.23958333333333337
2022-12-14,2022-12-15,buy,512690,0.23958333333333337
2023-01-12,2023-01-13,sell,515650,0.26041666666666674
2023-01-12,2023-01-13,buy,515790,0.26041666666666674
2023-01-19,2023-01-20,sell,512690,0.23958333333333337
2023-01-19,2023-01-20,buy,159859,0.23958333333333337
2023-02-09,2023-02-10,sell,515790,0.36458333333333337
2023-02-09,2023-02-10,buy,159998,0.36458333333333337
2023-02-16,2023-02-17,sell,159859,0.9270833333333334
2023-02-16,2023-02-17,buy,159819,0.9270833333333334
2023-03-09,2023-03-10,sell,159819,0.11458333333333337
2023-03-09,2023-03-10,buy,515210,0.11458333333333337
2023-03-30,2023-03-31,sell,515210,0.9583333333333334
2023-03-30,2023-03-31,buy,512980,0.9583333333333334
2023-04-07,2023-04-10,sell,159998,0.10416666666666674
2023-04-07,2023-04-10,buy,512480,0.10416666666666674
2023-04-28,2023-05-04,sell,512480,0.35416666666666674
2023-04-28,2023-05-04,buy,515180,0.35416666666666674
2023-05-17,2023-05-18,sell,512980,0.40625
2023-05-17,2023-05-18,buy,512800,0.40625
2023-05-24,2023-05-25,sell,515180,0.22916666666666663
2023-05-24,2023-05-25,buy,518880,0.22916666666666663
2023-06-07,2023-06-08,sell,512800,0.4166666666666667
2023-06-07,2023-06-08,buy,159819,0.4166666666666667
2023-06-14,2023-06-15,sell,518880,0.46875
2023-06-14,2023-06-15,buy,512980,0.46875
2023-06-30,2023-07-03,sell,159819,0.5208333333333333
2023-06-30,2023-07-03,buy,516520,0.5208333333333333
2023-07-07,2023-07-10,sell,512980,0.9583333333333334
2023-07-07,2023-07-10,buy,159985,0.9583333333333334
2023-07-21,2023-07-24,sell,516520,0.7604166666666667
2023-07-21,2023-07-24,buy,515220,0.7604166666666667
2023-08-04,2023-08-07,sell,159985,0.13541666666666674
2023-08-04,2023-08-07,buy,512200,0.13541666666666674
2023-08-11,2023-08-14,sell,515220,0.6145833333333334
2023-08-11,2023-08-14,buy,512880,0.6145833333333334
2023-08-25,2023-08-28,sell,512200,0.36458333333333337
2023-08-25,2023-08-28,buy,159985,0.36458333333333337
2023-09-01,2023-09-04,sell,512880,0.8020833333333334
2023-09-01,2023-09-04,buy,515220,0.8020833333333334
2023-09-15,2023-09-18,sell,159985,0.25
2023-09-15,2023-09-18,buy,512480,0.25
2023-10-16,2023-10-17,sell,512480,0.5520833333333334
2023-10-16,2023-10-17,buy,159859,0.5520833333333334
2023-10-23,2023-10-24,sell,515220,0.34375
2023-10-23,2023-10-24,buy,518850,0.34375
2023-11-06,2023-11-07,sell,159859,0.14583333333333337
2023-11-06,2023-11-07,buy,159995,0.14583333333333337
2023-11-13,2023-11-14,sell,518850,0.46875
2023-11-13,2023-11-14,buy,512480,0.46875
2023-11-27,2023-11-28,sell,159995,0.7395833333333334
2023-11-27,2023-11-28,buy,515220,0.7395833333333334
2023-12-04,2023-12-05,sell,512480,0.49999999999999994
2023-12-04,2023-12-05,buy,512980,0.49999999999999994
2023-12-25,2023-12-26,sell,512980,0.7291666666666666
2023-12-25,2023-12-26,buy,518850,0.7291666666666666
2024-01-02,2024-01-03,sell,515220,0.20833333333333337
2024-01-02,2024-01-03,buy,515790,0.20833333333333337
2024-01-16,2024-01-17,sell,518850,0.125
2024-01-16,2024-01-17,buy,516160,0.125
2024-01-30,2024-01-31,sell,515790,0.5520833333333334
2024-01-30,2024-01-31,buy,512800,0.5520833333333334
2024-02-06,2024-02-07,sell,516160,0.625
2024-02-06,2024-02-07,buy,510050,0.625
2024-02-28,2024-02-29,sell,512800,0.11458333333333337
2024-02-28,2024-02-29,buy,515220,0.11458333333333337
2024-03-06,2024-03-07,sell,510050,0.65625
2024-03-06,2024-03-07,buy,159819,0.65625
2024-03-20,2024-03-21,sell,515220,0.9591836734693877
