date,action,code,shares,price,fee,status,reason
2016-01-19,sell,159928,172600,1.25,43.15,filled,
2016-01-19,buy,511010,9200,110.149,202.67416000000003,filled,
2016-02-16,sell,511010,9200,110.09,202.56560000000002,filled,
2016-02-16,buy,159915,505100,2.022,204.26244,filled,
2016-03-08,sell,159915,505100,1.847,186.58394,filled,
2016-03-08,buy,510050,464300,2.104,195.37744000000004,filled,
2016-03-15,sell,518880,809800,2.584,418.50464,filled,
2016-03-15,buy,159928,186300,1.23,45.8298,filled,
2016-03-29,sell,510050,464300,2.125,197.32750000000001,filled,
2016-03-29,buy,159915,923200,2.072,382.57408000000004,filled,
2016-04-13,sell,159928,186300,1.278,47.61828,filled,
2016-04-13,buy,510500,164600,6.531,215.00052,filled,
2016-04-27,sell,159915,923200,2.058,379.98912,filled,
2016-04-27,buy,510050,690900,2.153,297.50154,filled,
2016-05-05,sell,510500,164600,6.39,210.3588,filled,
2016-05-05,buy,518880,474400,2.676,253.89888000000005,filled,
2016-05-19,sell,510050,690900,2.071,286.17078000000004,filled,
2016-05-19,buy,159928,464300,1.325,123.0395,filled,
2016-05-26,sell,518880,474400,2.593,246.02384,filled,
2016-05-26,buy,511010,14900,110.943,330.61014,filled,
2016-06-20,sell,511010,14900,111.186,331.33428000000004,filled,
2016-06-20,buy,510500,266600,6.22,331.6504,filled,
2016-06-27,sell,159928,464300,1.35,125.361,filled,
2016-06-27,buy,518880,404200,2.827,228.53467999999998,filled,
2016-07-11,sell,510500,266600,6.602,352.01864000000006,filled,
2016-07-11,buy,159928,95900,1.45,27.811,filled,
2016-07-18,sell,518880,404200,2.864,231.52576000000002,filled,
2016-07-18,buy,510500,292100,6.71,391.9982,filled,
2016-08-08,sell,510500,292100,6.47,377.97740000000005,filled,
2016-08-08,buy,510300,590000,3.262,384.916,filled,
2016-08-15,sell,159928,95900,1.47,28.1946,filled,
2016-08-15,buy,510050,453800,2.276,206.56976,filled,
2016-09-12,sell,510050,453800,2.247,203.93772,filled,
2016-09-12,buy,159915,494500,2.075,205.21750000000003,filled,
2016-09-21,sell,510300,590000,3.314,391.052,filled,
2016-09-21,buy,511010,13100,112.913,295.83206,filled,
2016-10-19,sell,159915,494500,2.107,208.38230000000004,filled,
2016-10-19,buy,512010,52000,1.32,13.728000000000002,filled,
2016-10-26,sell,511010,13100,113.627,297.70274,filled,
2016-10-26,buy,510050,854300,2.319,396.22434,filled,
2016-11-09,sell,512010,52000,1.304,13.5616,filled,
2016-11-09,buy,159928,103800,1.492,30.973920000000003,filled,
2016-11-30,sell,159928,103800,1.511,31.36836,filled,
2016-11-30,buy,510300,283100,3.621,205.02102,filled,
2016-12-21,sell,510050,854300,2.284,390.24424,filled,
2016-12-21,buy,512010,72600,1.3,18.876,filled,
2016-12-28,sell,510300,283100,3.368,190.69616,filled,
2016-12-28,buy,511010,17300,110.439,382.11894,filled,
2017-01-19,sell,512010,72600,1.3,18.876,filled,
2017-01-19,buy,518880,378100,2.669,201.82978000000003,filled,
2017-01-26,sell,511010,17300,110.708,383.04968,filled,
2017-01-26,buy,510050,619200,2.361,292.38624000000004,filled,
2017-02-23,sell,518880,378100,2.739,207.12318,filled,
2017-02-23,buy,159928,70000,1.599,22.386000000000003,filled,
2017-03-02,sell,510050,619200,2.373,293.87232000000006,filled,
2017-03-02,buy,510500,285200,6.755,385.3052,filled,
2017-03-23,sell,510500,285200,6.793,387.47272000000004,filled,
2017-03-23,buy,512010,227700,1.44,65.5776,filled,
2017-04-17,sell,159928,70000,1.63,22.819999999999997,filled,
2017-04-17,buy,518880,637900,2.861,365.00638000000004,filled,
2017-04-24,sell,512010,227700,1.447,65.89638000000001,filled,
2017-04-24,buy,159928,177300,1.638,58.083479999999994,filled,
2017-05-09,sell,518880,637900,2.741,349.69678000000005,filled,
2017-05-09,buy,511010,16500,109.296,360.6768,filled,
2017-05-16,sell,159928,177300,1.599,56.700540000000004,filled,
2017-05-16,buy,512010,115700,1.436,33.22904,filled,
2017-06-01,sell,511010,16500,109.194,360.34020000000004,filled,
2017-06-01,buy,510050,753800,2.472,372.67872000000006,filled,
2017-06-08,sell,512010,115700,1.488,34.432320000000004,filled,
2017-06-08,buy,510300,287600,3.538,203.50576,filled,
2017-06-22,sell,510050,753800,2.504,377.50304,filled,
2017-06-22,buy,159928,125900,1.763,44.39234,filled,
2017-07-13,sell,159928,125900,1.756,44.21608,filled,
2017-07-13,buy,510050,558200,2.601,290.37564000000003,filled,
2017-08-10,sell,510300,287600,3.773,217.02296,filled,
2017-08-10,buy,159928,159300,1.867,59.48262,filled,
2017-08-17,sell,510050,558200,2.643,295.06451999999996,filled,
2017-08-17,buy,159949,2526400,0.735,371.3808,filled,
2017-08-31,sell,159928,159300,1.874,59.70564,filled,
2017-08-31,buy,159915,613000,1.758,215.5308,filled,
2017-09-21,sell,159949,2526400,0.758,383.00224000000003,filled,
2017-09-21,buy,512880,1340500,1.116,299.1996000000001,filled,
2017-10-19,sell,512880,1340500,1.085,290.8885,filled,
2017-10-19,buy,159928,286000,2.103,120.2916,filled,
2017-10-26,sell,159915,613000,1.819,223.0094,filled,
2017-10-26,buy,512010,364500,1.655,120.6495,filled,
2017-11-16,sell,512010,364500,1.652,120.4308,filled,
2017-11-16,buy,510050,597800,2.895,346.12620000000004,filled,
2017-11-30,sell,159928,286000,2.158,123.4376,filled,
2017-11-30,buy,510300,286500,4.097,234.75810000000007,filled,
2017-12-14,sell,510050,597800,2.87,343.1372,filled,
2017-12-14,buy,159928,624500,2.313,288.8937,filled,
2017-12-21,sell,510300,286500,4.062,232.7526,filled,
2017-12-21,buy,511010,11800,109.588,258.62768,filled,
2018-01-12,sell,511010,11800,109.63,258.7268,filled,
2018-01-12,buy,510050,435900,2.991,260.75538000000006,filled,
2018-01-26,sell,159928,624500,2.52,314.748,filled,
2018-01-26,buy,512880,1337000,1.076,287.7224,filled,
2018-02-23,sell,512880,1337000,0.894,239.0556,filled,
2018-02-23,buy,511010,11900,110.29,262.4902,filled,
2018-03-02,sell,510050,435900,2.862,249.50916,filled,
2018-03-02,buy,159949,1874500,0.685,256.8065,filled,
2018-03-16,sell,511010,11900,110.808,263.72304,filled,
2018-03-16,buy,159915,747700,1.74,260.19960000000003,filled,
2018-03-30,sell,159949,1874500,0.71,266.17900000000003,filled,
2018-03-30,buy,512010,733000,1.795,263.147,filled,
2018-04-17,sell,159915,747700,1.737,259.75098,filled,
2018-04-17,buy,512660,1518000,0.861,261.3996,filled,
2018-04-24,sell,512010,733000,1.78,260.94800000000004,filled,
2018-04-24,buy,511010,11600,112.105,260.0836,filled,
2018-05-10,sell,512660,1518000,0.847,257.1492,filled,
2018-05-10,buy,512010,675300,1.922,259.58531999999997,filled,
2018-05-17,sell,511010,11600,112.08,260.0256,filled,
2018-05-17,buy,159928,551000,2.357,259.7414,filled,
2018-06-14,sell,512010,675300,2.001,270.25505999999996,filled,
2018-06-14,buy,518880,496400,2.669,264.97832000000005,filled,
2018-06-29,sell,159928,551000,2.2,242.44,filled,
2018-06-29,buy,511010,11200,112.255,251.4512,filled,
2018-07-20,sell,518880,496400,2.653,263.38984,filled,
2018-07-20,buy,512660,1862100,0.697,259.57674000000003,filled,
2018-07-27,sell,511010,11200,113.366,253.93984,filled,
2018-07-27,buy,159949,2164400,0.593,256.69784,filled,
2018-08-17,sell,159949,2164400,0.543,235.05384000000004,filled,
2018-08-17,buy,512800,1361200,0.903,245.83272000000002,filled,
2018-08-24,sell,512660,1862100,0.679,252.87318000000005,filled,
2018-08-24,buy,511010,11000,112.9,248.38000000000002,filled,
2018-09-07,sell,512800,1361200,0.921,250.73304000000002,filled,
2018-09-07,buy,512660,1724700,0.726,250.42644,filled,
2018-09-14,sell,511010,11000,113.002,248.6044,filled,
2018-09-14,buy,512800,1345600,0.927,249.47424,filled,
2018-10-15,sell,512660,1724700,0.64,220.76160000000002,filled,
2018-10-15,buy,518880,432900,2.715,235.06470000000002,filled,
2018-11-05,sell,512800,1345600,0.986,265.35232,filled,
2018-11-05,buy,512880,1618100,0.773,250.15826,filled,
2018-11-12,sell,518880,432900,2.702,233.93916000000002,filled,
2018-11-12,buy,512200,1076100,0.721,155.17362,filled,
2018-12-03,sell,512880,1618100,0.804,260.19048000000004,filled,
2018-12-03,buy,512100,2578500,0.571,294.4647,filled,
2018-12-10,sell,512200,1076100,0.739,159.04758,filled,
2018-12-10,buy,159928,615400,1.842,226.71336000000002,filled,
2018-12-24,sell,512100,2578500,0.541,278.9937,filled,
2018-12-24,buy,518880,451700,2.798,252.77132000000003,filled,
2019-01-09,sell,159928,615400,1.809,222.65171999999998,filled,
2019-01-09,buy,512880,1514000,0.785,237.698,filled,
2019-01-23,sell,518880,451700,2.808,253.67471999999998,filled,
2019-01-23,buy,159928,635300,1.933,245.60698000000005,filled,
2019-02-13,sell,512880,1514000,0.813,246.1764,filled,
2019-02-13,buy,512010,849600,1.447,245.87424000000001,filled,
2019-02-27,sell,159928,635300,2.215,281.4379,filled,
2019-02-27,buy,512880,1273400,1.035,263.5938,filled,
2019-03-06,sell,512010,849600,1.598,271.53216000000003,filled,
2019-03-06,buy,159949,2218200,0.603,267.51491999999996,filled,
2019-03-20,sell,512880,1273400,1.039,264.61251999999996,filled,
2019-03-20,buy,512980,1476200,0.901,266.01124,filled,
2019-03-27,sell,159949,2218200,0.573,254.20571999999999,filled,
2019-03-27,buy,512200,1417900,0.917,260.04286,filled,
2019-04-11,sell,512980,1476200,0.894,263.94456,filled,
2019-04-11,buy,159928,471300,2.779,261.94854,filled,
2019-04-18,sell,512200,1417900,0.974,276.20691999999997,filled,
2019-04-18,buy,510050,449100,2.995,269.0109,filled,
2019-05-14,sell,510050,449100,2.704,242.87328000000005,filled,
2019-05-14,buy,511010,10900,116.484,253.93511999999998,filled,
2019-05-28,sell,159928,471300,2.685,253.08810000000003,filled,
2019-05-28,buy,518880,447600,2.853,255.40056,filled,
2019-06-04,sell,511010,10900,116.902,254.84636000000003,filled,
2019-06-04,buy,512400,2002400,0.637,255.10576000000003,filled,
2019-07-03,sell,518880,447600,3.172,283.95744,filled,
2019-07-03,buy,512880,1348700,0.999,269.47026,filled,
2019-07-10,sell,512400,2002400,0.642,257.10816,filled,
2019-07-10,buy,512010,802500,1.64,263.22,filled,
2019-07-24,sell,512880,1348700,0.973,262.45702,filled,
2019-07-24,buy,512660,1740500,0.755,262.8155,filled,
2019-07-31,sell,512010,802500,1.647,264.3435,filled,
2019-07-31,buy,518880,417200,3.158,263.50352,filled,
2019-08-14,sell,512660,1740500,0.743,258.6383,filled,
2019-08-14,buy,512400,1998700,0.653,261.03022000000004,filled,
2019-09-04,sell,512400,1998700,0.677,270.62398,filled,
2019-09-04,buy,512660,1570800,0.846,265.77936,filled,
2019-09-11,sell,518880,417200,3.397,283.44568,filled,
2019-09-11,buy,512980,1703200,0.806,274.55584000000005,filled,
2019-09-26,sell,512660,1570800,0.798,250.69968000000003,filled,
2019-09-26,buy,159949,2217700,0.592,262.57568,filled,
2019-10-10,sell,512980,1703200,0.741,252.41424,filled,
2019-10-10,buy,512200,1489800,0.864,257.43744,filled,
2019-10-24,sell,159949,2217700,0.578,256.36611999999997,filled,
2019-10-24,buy,512800,1152800,1.114,256.84384000000006,filled,
2019-10-31,sell,512200,1489800,0.855,254.75580000000002,filled,
2019-10-31,buy,512010,679500,1.882,255.7638,filled,
2019-11-14,sell,512800,1152800,1.114,256.84384000000006,filled,
2019-11-14,buy,159928,417300,3.07,256.2222,filled,
2019-12-05,sell,512010,679500,1.833,249.1047,filled,
2019-12-05,buy,512400,1958500,0.645,252.6465,filled,
2019-12-12,sell,159928,417300,2.923,243.95358,filled,
2019-12-12,buy,512980,1597500,0.777,248.25150000000002,filled,
2019-12-26,sell,512400,1958500,0.689,269.8813,filled,
2019-12-26,buy,512880,1316100,0.984,259.00848,filled,
2020-01-17,sell,512880,1316100,1.03,271.1166,filled,
2020-01-17,buy,512400,1745800,0.759,265.01244,filled,
2020-02-17,sell,512980,1597500,0.926,295.857,filled,
2020-02-17,buy,159949,1795000,0.781,280.379,filled,
2020-02-24,sell,512400,1745800,0.786,274.43976000000004,filled,
2020-02-24,buy,159915,648900,2.137,277.33986000000004,filled,
2020-03-09,sell,159949,1795000,0.801,287.559,filled,
2020-03-09,buy,512880,1352500,1.044,282.402,filled,
2020-03-16,sell,159915,648900,1.953,253.46034,filled,
2020-03-16,buy,512660,1579500,0.848,267.8832,filled,
2020-04-07,sell,512880,1352500,0.942,254.811,filled,
2020-04-07,buy,511010,10500,123.309,258.94890000000004,filled,
2020-04-14,sell,512660,1579500,0.792,250.1928,filled,
2020-04-14,buy,512010,619500,2.073,256.8447,filled,
2020-04-28,sell,511010,10500,125.896,264.3816,filled,
2020-04-28,buy,159928,394500,3.302,260.5278,filled,
2020-05-08,sell,512010,619500,2.135,264.52649999999994,filled,
2020-05-08,buy,159949,1649000,0.796,262.5208,filled,
2020-05-29,sell,159928,394500,3.303,260.6067,filled,
2020-05-29,buy,512690,1010500,1.294,261.5174,filled,
2020-06-05,sell,159949,1649000,0.81,267.13800000000003,filled,
2020-06-05,buy,512100,1666300,0.793,264.27518000000003,filled,
2020-06-19,sell,512690,1010500,1.372,277.2812,filled,
2020-06-19,buy,159949,1561200,0.867,270.71208,filled,
2020-06-30,sell,512100,1666300,0.821,273.60645999999997,filled,
2020-06-30,buy,512010,542900,2.506,272.10148,filled,
2020-07-21,sell,512010,542900,2.751,298.70358,filled,
2020-07-21,buy,512660,1304200,1.094,285.35896,filled,
2020-07-28,sell,159949,1561200,1.056,329.72544000000005,filled,
2020-07-28,buy,512400,1743000,0.882,307.46520000000004,filled,
2020-08-18,sell,512400,1743000,0.875,305.02500000000003,filled,
2020-08-18,buy,159928,340500,4.495,306.1095,filled,
2020-09-01,sell,512660,1304200,1.16,302.5744,filled,
2020-09-01,buy,512690,765100,1.989,304.35678,filled,
2020-09-22,sell,159928,340500,4.34,295.55400000000003,filled,
2020-09-22,buy,512800,1388400,1.08,299.8944,filled,
2020-09-29,sell,512690,765100,1.824,279.10848000000004,filled,
2020-09-29,buy,511260,13000,110.566,287.4716,filled,
2020-10-28,sell,511260,13000,110.091,286.2366,filled,
2020-10-28,buy,512690,736600,1.96,288.7472,filled,
2020-11-04,sell,512800,1388400,1.106,307.11408000000006,filled,
2020-11-04,buy,159949,1326300,1.123,297.88698,filled,
2020-11-25,sell,159949,1326300,1.098,291.25548000000003,filled,
2020-11-25,buy,512400,1510400,0.975,294.528,filled,
2020-12-02,sell,512690,736600,2.176,320.56832,filled,
2020-12-02,buy,512800,1271600,1.209,307.47288000000003,filled,
2020-12-16,sell,512400,1510400,0.919,277.61152000000004,filled,
2020-12-16,buy,512690,611100,2.393,292.47245999999996,filled,
2020-12-23,sell,512800,1271600,1.104,280.76928000000004,filled,
2020-12-23,buy,512010,491900,2.913,286.58094,filled,
2021-01-14,sell,512010,491900,3.1,304.978,filled,
2021-01-14,buy,512660,1080800,1.368,295.70688000000007,filled,
2021-01-21,sell,512690,611100,2.583,315.69426000000004,filled,
2021-01-21,buy,159949,1116300,1.369,305.64294,filled,
2021-02-04,sell,512660,1080800,1.154,249.44864,filled,
2021-02-04,buy,512800,1124400,1.234,277.50192000000004,filled,
2021-02-25,sell,159949,1116300,1.295,289.12170000000003,filled,
2021-02-25,buy,512400,1138500,1.244,283.2588,filled,
2021-03-18,sell,512400,1138500,1.101,250.69770000000003,filled,
2021-03-18,buy,515220,961500,1.388,266.9124,filled,
2021-04-09,sell,512800,1124400,1.237,278.17656,filled,
2021-04-09,buy,512690,563900,2.416,272.47648,filled,
2021-04-16,sell,515220,961500,1.397,268.6431,filled,
2021-04-16,buy,515210,858800,1.575,270.522,filled,
2021-05-19,sell,512690,563900,1.373,154.84694,filled,
2021-05-19,buy,159992,680700,1.562,212.65068000000005,filled,
2021-05-26,sell,515210,858800,1.543,265.02567999999997,filled,
2021-05-26,buy,159949,854700,1.397,238.80318,filled,
2021-06-09,sell,159992,680700,1.53,208.29420000000002,filled,
2021-06-09,buy,512480,1005900,1.111,223.51098,filled,
2021-06-17,sell,159949,854700,1.353,231.28182000000004,filled,
2021-06-17,buy,159995,867700,1.31,227.3374,filled,
2021-07-15,sell,159995,867700,1.542,267.59868000000006,filled,
2021-07-15,buy,515030,533200,2.32,247.40480000000002,filled,
2021-07-22,sell,512480,1005900,1.377,277.02486000000005,filled,
2021-07-22,buy,512400,929700,1.41,262.1754,filled,
2021-08-12,sell,515030,533200,2.465,262.86760000000004,filled,
2021-08-12,buy,512660,957200,1.371,262.46424,filled,
2021-08-19,sell,512400,929700,1.398,259.94412,filled,
2021-08-19,buy,515220,697100,1.873,261.13366,filled,
2021-09-02,sell,512660,957200,1.338,256.14672,filled,
2021-09-02,buy,515210,613100,2.109,258.60558,filled,
2021-10-11,sell,515210,613100,1.872,229.54464000000002,filled,
2021-10-11,buy,159928,1044700,1.168,244.04191999999998,filled,
2021-10-18,sell,515220,697100,2.227,310.48834,filled,
2021-10-18,buy,512690,1087000,1.275,277.185,filled,
2021-11-08,sell,512690,1087000,1.254,272.6196,filled,
2021-11-08,buy,512660,1021800,1.345,274.86420000000004,filled,
2021-11-15,sell,159928,1044700,1.158,241.95252,filled,
2021-11-15,buy,159995,760300,1.699,258.34994,filled,
2021-12-06,sell,159995,760300,1.713,260.47878000000003,filled,
2021-12-06,buy,512400,888200,1.46,259.3544,filled,
2021-12-13,sell,512660,1021800,1.426,291.41736000000003,filled,
2021-12-13,buy,512690,979800,1.405,275.3238,filled,
2021-12-27,sell,512400,888200,1.302,231.28728000000004,filled,
2021-12-27,buy,512980,1525800,0.83,253.2828,filled,
2022-01-04,sell,512690,979800,0.965,189.1014,filled,
2022-01-04,buy,512200,1383900,0.799,221.14722000000003,filled,
2022-01-25,sell,512980,1525800,0.802,244.73832000000004,filled,
2022-01-25,buy,512800,974400,1.195,232.88160000000002,filled,
2022-02-15,sell,512200,1383900,0.798,220.87044,filled,
2022-02-15,buy,159985,798700,1.42,226.8308,filled,
2022-03-01,sell,512800,974400,1.173,228.59424,filled,
2022-03-01,buy,512400,795500,1.431,227.6721,filled,
2022-03-22,sell,512400,795500,1.271,202.21609999999998,filled,
2022-03-22,buy,515790,709700,1.514,214.89716,filled,
2022-04-14,sell,515790,709700,1.265,179.55409999999998,filled,
2022-04-14,buy,515220,414600,2.378,197.18376,filled,
2022-04-21,sell,159985,798700,1.618,258.45932000000005,filled,
2022-04-21,buy,512200,1416600,0.804,227.78928000000005,filled,
2022-05-17,sell,515220,414600,2.192,181.76064000000002,filled,
2022-05-17,buy,159985,624600,1.639,204.74388000000002,filled,
2022-05-24,sell,512200,1416600,0.765,216.7398,filled,
2022-05-24,buy,515790,748700,1.407,210.68418,filled,
2022-06-08,sell,159985,624600,1.652,206.36784,filled,
2022-06-08,buy,516090,1464200,0.712,208.50207999999998,filled,
2022-06-22,sell,515790,748700,1.568,234.79232000000002,filled,
2022-06-22,buy,516160,884200,1.253,221.58051999999998,filled,
2022-07-27,sell,516160,884200,1.296,229.18464,filled,
2022-07-27,buy,511380,96200,11.712,225.33888,filled,
2022-08-03,sell,516090,1464200,0.782,229.00088000000005,filled,
2022-08-03,buy,516520,1071400,1.06,227.13680000000002,filled,
2022-08-24,sell,511380,96200,11.957,230.05268000000004,filled,
2022-08-24,buy,159985,680200,1.68,228.5472,filled,
2022-08-31,sell,516520,1071400,0.982,210.42296000000002,filled,
2022-08-31,buy,515220,422000,2.6,219.44,filled,
2022-09-22,sell,515220,422000,2.625,221.55,filled,
2022-09-22,buy,512100,429200,2.568,220.43712000000002,filled,
2022-10-20,sell,512100,429200,2.563,220.00792000000004,filled,
2022-10-20,buy,159883,1612000,0.683,220.19920000000002,filled,
2022-10-27,sell,159985,680200,1.768,240.51872000000003,filled,
2022-10-27,buy,159992,1229000,0.937,230.3146,filled,
2022-11-10,sell,159883,1612000,0.67,216.008,filled,
2022-11-10,buy,159859,1881200,0.593,223.11031999999997,filled,
2022-12-01,sell,159992,1229000,0.954,234.4932,filled,
2022-12-01,buy,512200,1447800,0.79,228.75240000000002,filled,
2022-12-08,sell,159859,1881200,0.583,219.34792,filled,
2022-12-08,buy,515650,895300,1.251,224.00405999999998,filled,
2022-12-22,sell,512200,1447800,0.748,216.59088,filled,
2022-12-22,buy,512690,1317300,0.836,220.25256000000002,filled,
2023-01-13,sell,515650,895300,1.312,234.92672000000002,filled,
2023-01-13,buy,515790,781400,1.456,227.54368,filled,
2023-01-20,sell,512690,1317300,0.918,241.85628000000003,filled,
2023-01-20,buy,159859,1764400,0.665,234.6652,filled,
2023-02-17,sell,159859,1764400,0.609,214.90391999999997,filled,
2023-02-17,buy,159819,1390700,0.808,224.73712000000003,filled,
2023-02-24,sell,515790,781400,1.464,228.79391999999999,filled,
2023-02-24,buy,515210,790500,1.434,226.71540000000002,filled,
2023-03-10,sell,159819,1390700,0.807,224.45898000000003,filled,
2023-03-10,buy,515180,870800,1.295,225.5372,filled,
2023-03-17,sell,515210,790500,1.384,218.81040000000002,filled,
2023-03-17,buy,518850,263700,4.212,222.14087999999998,filled,
2023-03-31,sell,515180,870800,1.273,221.70568,filled,
2023-03-31,buy,512980,1399000,0.793,221.8814,filled,
2023-04-10,sell,518850,263700,4.342,228.99707999999998,filled,
2023-04-10,buy,512480,1020800,1.104,225.39264000000006,filled,
