signal_date,execution_date,symbol,reason,top_k,detail,spy_above_ma,category,winner,replaced,challenger_score,incumbent_score,needed,vs,cash,weight
2026-03-31,2026-04-01,QQQ,below_ma,,,,,,,,,,,,
2026-03-31,2026-04-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2026-03-31,2026-04-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2026-03-31,2026-04-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2026-03-31,2026-04-01,IWM,hysteresis_block,,,,,,,0.1100449816715055,0.16249883698131642,0.17062377883038227,VEA,,
2026-04-30,2026-05-01,SPY,category_capped,,,,us,IWM,,,,,,,
2026-04-30,2026-05-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2026-04-30,2026-05-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2026-04-30,2026-05-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2026-04-30,2026-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2026-04-30,2026-05-01,IWM,hysteresis_replace,,,,,,GLD,0.2506791190422831,0.2132164776492947,0.22387730153175944,,,
2026-05-29,2026-06-01,IEF,below_ma,,,,,,,,,,,,
2026-05-29,2026-06-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2026-05-29,2026-06-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2026-05-29,2026-06-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2026-05-29,2026-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2026-05-29,2026-06-01,IWM,incumbent_ineligible,,,,,,,,,,,,
2026-05-29,2026-06-01,QQQ,fill_vacancy,,,,,,,,,,,,
2026-05-29,2026-06-01,GLD,hysteresis_block,,,,,,,0.18107083593222711,0.22336989155193832,0.23453838612953523,VEA,,
2026-06-30,2026-07-01,GLD,below_ma,,,,,,,,,,,,
2026-06-30,2026-07-01,IEF,below_ma,,,,,,,,,,,,
2026-06-30,2026-07-01,SPY,category_capped,,,,us,IWM,,,,,,,
2026-06-30,2026-07-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2026-06-30,2026-07-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2026-06-30,2026-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2026-06-30,2026-07-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2026-06-30,2026-07-01,IWM,fill_vacancy,,,,,,,,,,,,
2026-07-31,2026-08-03,GLD,below_ma,,,,,,,,,,,,
2026-07-31,2026-08-03,IEF,below_ma,,,,,,,,,,,,
2026-07-31,2026-08-03,SPY,category_capped,,,,us,IWM,,,,,,,
2026-07-31,2026-08-03,QQQ,category_capped,,,,us,IWM,,,,,,,
2026-07-31,2026-08-03,VWO,category_capped,,,,intl,VEA,,,,,,,
2026-07-31,2026-08-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
