end,start,dc_cagr,a_cagr,cagr_gap_dc_minus_a,dc_sharpe,a_sharpe,dc_sharpe_better,dc_dd,a_dd,dc_dd_better
2015-01-05,2012-01-03,0.10738430984849212,0.15281941939144206,-0.045435109542949936,1.0355265036432577,1.1711061543795502,False,-0.11353846447570604,-0.10564749929724504,False
2015-02-04,2012-02-02,0.11334773034957446,0.1547979030391986,-0.04145017268962414,1.0822615300400211,1.1613530909649679,False,-0.11353846447570581,-0.10564749929724448,False
2015-03-06,2012-03-05,0.10466917629629524,0.15843582730432737,-0.05376665100803213,1.0043609086209488,1.1925988984898315,False,-0.11353846447570659,-0.10564749929724426,False
2015-04-07,2012-04-03,0.1009513307691452,0.13956727246963796,-0.03861594170049276,0.967745114894715,1.062707548640449,False,-0.11350596398934998,-0.10368203433894252,False
2015-05-06,2012-05-03,0.09995536637660063,0.1472564813304551,-0.04730111495385447,0.9591060659044701,1.1216226965644298,False,-0.10130548453788735,-0.09876766711937035,False
2015-06-05,2012-06-04,0.11334564166428529,0.19152001861414547,-0.07817437694986018,1.0709540906747437,1.438302744569265,False,-0.0763950947730978,-0.0987676671193699,True
2015-07-07,2012-07-03,0.11292871298831475,0.16006938048042696,-0.04714066749211221,1.0488803715192392,1.2509476352170672,False,-0.07639509477309825,-0.09876766711937035,True
2015-08-05,2012-08-02,0.11915456761539733,0.1633950193115914,-0.04424045169619406,1.0951011454214339,1.2797337428728606,False,-0.0763950947730978,-0.0987676671193708,True
2015-09-03,2012-08-31,0.10262637847156042,0.11640683804287644,-0.013780459571316017,0.932716797419137,0.8947825348720861,True,-0.08930972821400818,-0.13057063208106667,True
2015-10-05,2012-10-02,0.09996373439104977,0.10764032793650014,-0.007676593545450361,0.9137719113451207,0.8435887390177542,True,-0.08930972821400873,-0.13057063208106712,True
2015-11-03,2012-11-02,0.10755430343878536,0.12104940830295186,-0.013495104864166496,0.9846863031768956,0.9450602818814444,True,-0.08930972821400784,-0.13057063208106712,True
2015-12-03,2012-12-04,0.10111216214118324,0.11407009065145002,-0.01295792851026678,0.9447877089434302,0.9010032999602412,True,-0.09803139089928503,-0.13127706079920032,True
2016-01-05,2013-01-04,0.08309707147735201,0.0915423041840282,-0.008445232706676187,0.7973773363977297,0.7321379959354632,True,-0.0980313908992847,-0.13293687889065986,True
2016-02-04,2013-02-05,0.06579303647859969,0.06449463365241592,0.0012984028261837643,0.6405697271251359,0.5252931167079629,True,-0.13233717230158415,-0.19954155873217616,True
2016-03-07,2013-03-07,0.06236918879843678,0.05927450432416337,0.0030946844742734125,0.6215502031729965,0.49414555530401477,True,-0.1323371723015837,-0.19954155873217516,True
2016-04-06,2013-04-08,0.05938547559578433,0.058691681916019034,0.0006937936797652977,0.5964096392047635,0.4906356888774293,True,-0.13233717230158448,-0.19954155873217638,True
2016-05-05,2013-05-07,0.04872881074636304,0.052929131119003214,-0.004200320372640176,0.516396471303263,0.4561814826560824,True,-0.13233717230158515,-0.1995415587321756,True
2016-06-06,2013-06-06,0.052009817313918516,0.06415350517998619,-0.012143687866067676,0.5540828821812995,0.5388129306606686,True,-0.1323371723015847,-0.19954155873217605,True
2016-07-06,2013-07-08,0.049161130562343835,0.07086317536354358,-0.02170204480119975,0.5435809991141752,0.5949215723870486,False,-0.13233717230158504,-0.1995415587321755,True
2016-08-04,2013-08-06,0.0438962486288943,0.057787266635778156,-0.01389101800688386,0.4904632762447055,0.5006611961273733,False,-0.1323371723015847,-0.19954155873217516,True
2016-09-02,2013-09-05,0.05114770978382599,0.06428784434504342,-0.013140134561217431,0.5630870411871055,0.5532958955944315,True,-0.13233717230158482,-0.19954155873217616,True
2016-10-04,2013-10-04,0.033552311072866825,0.0536929831641586,-0.020140672091291778,0.37842210006844357,0.47137442921000633,False,-0.13233717230158482,-0.1995415587321755,True
2016-11-02,2013-11-04,0.018156887932586185,0.035832660283240836,-0.01767577235065465,0.23017269546024174,0.34099773361238767,False,-0.13233717230158404,-0.19954155873217527,True
2016-12-02,2013-12-04,0.0109887145439167,0.008137486682277872,0.0028512278616388276,0.1581461074811207,0.12736406332119035,True,-0.13233717230158504,-0.19954155873217505,True
2017-01-04,2014-01-06,0.014004594756358513,0.016420519014155754,-0.0024159242577972417,0.1881765769550163,0.19188740735421794,False,-0.13233717230158393,-0.19954155873217572,True
2017-02-03,2014-02-05,0.023632178508560697,0.027969503100336413,-0.004337324591775715,0.2855521294177688,0.2830966190805957,True,-0.13233717230158504,-0.1995415587321755,True
2017-03-07,2014-03-07,0.010512409394022315,0.011984978070847419,-0.0014725686768251034,0.15467865645710813,0.15792236643062116,False,-0.13233717230158537,-0.19954155873217494,True
2017-04-05,2014-04-07,0.022348900818914386,0.022548283176733408,-0.00019938235781902236,0.27157041237817614,0.24233169672655838,True,-0.1323371723015836,-0.19954155873217483,True
2017-05-05,2014-05-07,0.02796103929374527,0.03193741327517308,-0.003976373981427805,0.3296173583711289,0.31934357929121127,True,-0.13233717230158382,-0.19954155873217572,True
2017-06-06,2014-06-06,0.023879055214367506,0.024586388460940745,-0.0007073332465732385,0.28812398043389464,0.2602997098913799,True,-0.13233717230158448,-0.19954155873217594,True
2017-07-06,2014-07-08,0.00800142335901377,0.011196577759515769,-0.0031951544005019983,0.12954770564011955,0.15208207967007495,False,-0.1323371723015846,-0.19954155873217627,True
2017-08-04,2014-08-06,0.03112114686801193,0.03379108224302385,-0.0026699353750119226,0.3590009625095951,0.3338370053223446,True,-0.13233717230158482,-0.19954155873217583,True
2017-09-05,2014-09-05,0.014295676346779196,0.015457530805708553,-0.0011618544589293567,0.19203908794697255,0.18665166456195012,True,-0.13233717230158415,-0.19954155873217594,True
2017-10-04,2014-10-06,0.0331222302173817,0.03054497373742837,0.002577256479953327,0.3810629142983151,0.3094670436026734,True,-0.1323371723015837,-0.19954155873217594,True
2017-11-02,2014-11-04,0.035227206943305056,0.02647020112371634,0.008757005819588715,0.4036624219155911,0.28210060607250204,True,-0.13233717230158348,-0.19954155873217527,True
2017-12-04,2014-12-04,0.026301891942158484,0.019059851146081108,0.007242040796077376,0.31222980927220295,0.22000265277264194,True,-0.13233717230158482,-0.19954155873217572,True
2018-01-04,2015-01-06,0.050761656265167154,0.043084072226671655,0.0076775840384955,0.54746859364882,0.42631711207975354,True,-0.13233717230158437,-0.19954155873217572,True
2018-02-05,2015-02-05,0.038878526640865774,0.02685177408391559,0.012026752556950182,0.4203691221340402,0.2881734239154652,True,-0.13233717230158437,-0.1995415587321756,True
2018-03-07,2015-03-09,0.05251058964730837,0.02454899517325959,0.02796159447404878,0.5180180854672504,0.2639482047802077,True,-0.13233717230158493,-0.19954155873217538,True
2018-04-06,2015-04-08,0.03166929499621984,0.0074025996614970335,0.02426669533472281,0.3241889980446723,0.12159656737215742,True,-0.13233717230158448,-0.19954155873217583,True
2018-05-07,2015-05-07,0.03667637474682306,0.012467630672445162,0.024208744074377897,0.3629797667366341,0.16266662990384312,True,-0.12548337156281442,-0.19954155873217527,True
2018-06-06,2015-06-08,0.04547556629872451,0.017875100561718593,0.02760046573700592,0.4377839220515786,0.20629866334892125,True,-0.1134847906719264,-0.19954155873217594,True
2018-07-06,2015-07-08,0.0478942649055365,0.02461665938700608,0.02327760551853042,0.4616064734415748,0.26020865512531777,True,-0.11348479067192607,-0.19954155873217516,True
2018-08-06,2015-08-06,0.04415917987332407,0.021694843407096043,0.02246433646622803,0.4311305279452573,0.23739281816889946,True,-0.10997093238937516,-0.18331422106028739,True
2018-09-05,2015-09-04,0.06379528829974368,0.06007347537171803,0.0037218129280256473,0.6042808470435929,0.5777475951490474,True,-0.10997093238937539,-0.11780684930770702,True
2018-10-04,2015-10-06,0.0641008974139674,0.05472803011998728,0.009372867293980125,0.6050348543615475,0.529928519412567,True,-0.10997093238937539,-0.1178068493077069,True
2018-11-02,2015-11-04,0.05252885995745937,0.027452201381184205,0.025076658576275168,0.49681870474868395,0.2832712720448669,True,-0.10997093238937516,-0.13426529284901767,True
2018-12-04,2015-12-04,0.05814478208931151,0.029837500436019626,0.028307281653291883,0.5453980361521575,0.30477963650206086,True,-0.10997093238937516,-0.13426529284901867,True
2019-01-07,2016-01-06,0.06143272769301533,0.023000917571839308,0.038431810121176024,0.5755008903541841,0.25154471096479736,True,-0.10997093238937539,-0.17663550569969,True
2019-02-06,2016-02-05,0.07019399288684536,0.04260948183891489,0.02758451104793047,0.65777689719234,0.4309744602408333,True,-0.10997093238937528,-0.17663550569969133,True
2019-03-08,2016-03-08,0.06675307157727595,0.03489829652528953,0.03185477505198642,0.6300985046354804,0.36359653864062463,True,-0.1099709323893755,-0.17663550569969044,True
2019-04-08,2016-04-07,0.07327271683126746,0.05155530863098057,0.021717408200286892,0.6889488844826481,0.5080887456720693,True,-0.10997093238937572,-0.1766355056996901,True
2019-05-08,2016-05-06,0.06310408930426847,0.04507532413365056,0.01802876517061791,0.6049145405877997,0.4506781953659291,True,-0.1099709323893755,-0.1766355056996909,True
2019-06-07,2016-06-07,0.060459607205257226,0.028001007147184342,0.032458600058072884,0.5813394541179863,0.29935370033747694,True,-0.10997093238937539,-0.17663550569969122,True
2019-07-09,2016-07-07,0.05934638894724942,0.01973399083543792,0.0396123981118115,0.5743604690910867,0.22844107909635383,True,-0.10997093238937539,-0.17663550569969133,True
2019-08-07,2016-08-05,0.06079535261208058,0.021135623384300972,0.039659729227779605,0.5805230119909907,0.23952785087777617,True,-0.10997093238937505,-0.17663550569969066,True
2019-09-06,2016-09-06,0.0665218223617452,0.033009817939611885,0.03351200442213331,0.6263086168558891,0.3390512286874286,True,-0.10997093238937516,-0.17663550569969122,True
2019-10-07,2016-10-05,0.0647510994917948,0.029437302089452055,0.03531379740234275,0.6307684284895471,0.3123372539325487,True,-0.10997093238937561,-0.17663550569969044,True
2019-11-05,2016-11-03,0.07975346977490694,0.041581034040529596,0.03817243573437734,0.7666661087583819,0.4165070540295986,True,-0.1099709323893755,-0.1766355056996911,True
2019-12-05,2016-12-05,0.0817282231981884,0.05713555090802713,0.024592672290161266,0.8041112080078943,0.5521392714890293,True,-0.10997093238937528,-0.1766355056996909,True
2020-01-07,2017-01-05,0.08899574038433178,0.05881433890861332,0.03018140147571846,0.8648716638019945,0.5682673068579165,True,-0.10997093238937528,-0.17663550569969033,True
2020-02-06,2017-02-06,0.09515332794442144,0.07567488479488982,0.01947844314953162,0.9089635621756136,0.7020853430697773,True,-0.10997093238937539,-0.1766355056996901,True
2020-03-09,2017-03-08,0.07384948252590728,0.02636551449172586,0.04748396803418142,0.6957036050576529,0.2740560405766153,True,-0.10997093238937528,-0.1766355056996901,True
2020-04-07,2017-04-06,0.05142932010479506,0.016303909616221413,0.03512541048857365,0.4348397983481401,0.18393726162346574,True,-0.1796558626144723,-0.22627295753383547,True
2020-05-07,2017-05-08,0.053556032513381924,0.017177427629682107,0.03637860488369982,0.45068233988546685,0.1896065390936989,True,-0.17965586261447242,-0.22627295753383592,True
2020-06-08,2017-06-07,0.05608697185524503,0.021343137223818198,0.03474383463142683,0.46807448730492895,0.21719886552540335,True,-0.17965586261447264,-0.22627295753383547,True
2020-07-08,2017-07-07,0.09005889131749178,0.05432354031948994,0.03573535099800185,0.6958731248131204,0.4298061472882729,True,-0.1796558626144722,-0.2262729575338358,True
2020-08-06,2017-08-07,0.10721143714590675,0.07531832999132049,0.031893107154586264,0.8017773764947101,0.5575698928064826,True,-0.1796558626144723,-0.22627295753383558,True
2020-09-04,2017-09-06,0.10101027660885631,0.07321234035365176,0.027797936255204547,0.745322149766429,0.5313219206918937,True,-0.1796558626144723,-0.2262729575338357,True
2020-10-06,2017-10-05,0.08989945022125823,0.053302174560077686,0.03659727566118054,0.6623104258028869,0.4018761391049947,True,-0.17965586261447208,-0.2262729575338357,True
2020-11-04,2017-11-03,0.09352482841504606,0.05248961762043569,0.041035210794610366,0.6731620734674975,0.3913342006312312,True,-0.17965586261447197,-0.2262729575338358,True
2020-12-04,2017-12-05,0.12030988461665726,0.05244313718403215,0.06786674743262511,0.830110606933004,0.38846991365318767,True,-0.17965586261447186,-0.22627295753383547,True
2021-01-06,2018-01-05,0.10593217060148152,0.04928875659076004,0.05664341401072148,0.7425141562428349,0.36964351225857844,True,-0.17965586261447197,-0.2262729575338357,True
2021-02-05,2018-02-06,0.1416180272329166,0.0890329537601926,0.05258507347272401,0.9475894703880648,0.5885249209599337,True,-0.17965586261447197,-0.22627295753383536,True
2021-03-09,2018-03-08,0.11929679797012116,0.07110478646845486,0.0481920115016663,0.8189639521375923,0.4856362543522532,True,-0.1796558626144722,-0.22627295753383547,True
2021-04-08,2018-04-09,0.1437450266559579,0.10126196819853961,0.04248305845741829,0.9676106435102146,0.6484745567475393,True,-0.17965586261447242,-0.22627295753383558,True
2021-05-07,2018-05-08,0.1488204543843259,0.10439835977756573,0.044422094606760165,0.9962071168452916,0.6630504825183469,True,-0.17965586261447186,-0.2262729575338357,True
2021-06-08,2018-06-07,0.1558872602683321,0.09629942541957881,0.059587834848753296,1.021092116474322,0.6191769466578563,True,-0.17965586261447197,-0.2262729575338357,True
2021-07-08,2018-07-09,0.1397253446982143,0.09209149971674169,0.047633844981472606,0.9236086341720926,0.597964059274079,True,-0.17965586261447208,-0.22627295753383547,True
2021-08-06,2018-08-07,0.14266699894504598,0.09968971065199006,0.042977288293055915,0.9310390127004065,0.6376286226806681,True,-0.17965586261447175,-0.2262729575338357,True
2021-09-07,2018-09-06,0.14994314201902004,0.10262812490180218,0.04731501711721786,0.9694143723895982,0.6527034481810136,True,-0.1796558626144722,-0.22627295753383558,True
