asof,portfolio_id,event,side,symbol,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights
2009-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,19.44052689356329,64.30981009154642,1250.2165926046562,1.0,0.6251082963023281,0.4,578.2813446256896,,,,
2009-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 966.9393638762982, 'IEF': 578.2292688609622}",,,,,,,92969.65685099999,0.0972026344677488,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999779683969248, 'SPY': 0.6000209860723316}"
2009-05-01,traditional_60_40_ief,FILL,SELL,SPY,-50.70236692769652,64.23666866565551,3256.9511448989315,1.0,1.6284755724494657,0.6,916.2369969486017,,,,
2009-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,52.25447830206707,62.22496021023789,3251.5328331528626,1.0,1.6257664165764312,0.4,630.5723854580461,,,,
2009-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 916.2369969486017, 'IEF': 630.4837471630292}",,,,,,,98088.09974501524,0.2612723915103743,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999651964143072, 'SPY': 0.6000321399354418}"
2009-06-01,traditional_60_40_ief,FILL,SELL,SPY,-34.081099012755544,68.81349711595809,2345.2396086229355,1.0,1.1726198043114677,0.6,882.1558979358462,,,,
2009-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,38.71420564019855,60.467835239454715,2340.9642080778945,1.0,1.1704821040389473,0.4,669.2729790203658,,,,
2009-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 882.1558979358462, 'IEF': 669.1979528032277}",,,,,,,101169.37746214794,0.1935710282009495,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999723292537383, 'SPY': 0.6000257574101014}"
2009-07-01,traditional_60_40_ief,FILL,SELL,IEF,-3.5997917242395943,60.49525508456623,217.77031860918476,1.0,0.10888515930459239,0.4,665.5981610789881,,,,
2009-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,3.162306631851951,68.21961068175791,215.73132728128124,1.0,0.10786566364064062,0.6,885.3509306758332,,,,
2009-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 885.3182045676981, 'IEF': 665.5981610789881}",,,,,,,100661.60959490603,0.01581153315922279,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000088087239291, 'SPY': 0.5999910341999699}"
2009-08-03,traditional_60_40_ief,FILL,SELL,SPY,-24.50443150047738,73.76791654406053,1807.6408578868632,1.0,0.9038204289434316,0.6,860.8137730672207,,,,
2009-08-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,29.624000282343758,60.88653997974471,1803.7028775508918,1.0,0.9018514387754459,0.4,695.2870984044034,,,,
2009-08-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 860.8137730672207, 'IEF': 695.2221613613319}",,,,,,,105830.25861413326,0.1481200014118258,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.399977024310874, 'SPY': 0.6000215760893958}"
2009-09-01,traditional_60_40_ief,FILL,SELL,SPY,-3.3304174099336024,75.31935934094572,250.84490565413074,1.0,0.12542245282706538,0.6,857.4833556572871,,,,
2009-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,4.039593262142922,61.57130868730211,248.72304371454752,1.0,0.12436152185727375,0.4,699.2986221513768,,,,
2009-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 857.4833556572871, 'IEF': 699.2617546234749}",,,,,,,107639.57853874395,0.02019796631071813,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998727170461174, 'SPY': 0.6000125406509681}"
2009-10-01,traditional_60_40_ief,FILL,SELL,IEF,-0.8688079914068112,62.634754527536366,54.41757527332754,1.0,0.027208787636663772,0.4,698.3929466320681,,,,
2009-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,0.6850985284705229,76.45754049721394,52.38094848511668,1.0,0.026190474242558343,0.6,858.1953557149089,,,,
2009-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 858.1684541857577, 'IEF': 698.3929466320681}",,,,,,,109357.1235408941,0.0034254926423500365,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000075108020233, 'SPY': 0.5999924578740672}"
2009-11-02,traditional_60_40_ief,FILL,SELL,SPY,-5.18193711497338,77.29636079434165,400.54488085257225,1.0,0.20027244042628614,0.6,852.9865170707843,,,,
2009-11-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,6.383757670313913,62.36406159956348,398.1170565881427,1.0,0.19905852829407136,0.4,704.8156890909719,,,,
2009-11-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 852.9865170707843, 'IEF': 704.776704302382}",,,,,,,109885.52329605166,0.031918788351561034,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998660863300783, 'SPY': 0.6000131008938943}"
2009-12-01,traditional_60_40_ief,FILL,SELL,SPY,-15.509080024048671,82.33661808564804,1276.9651987998486,1.0,0.6384825993999244,0.6,837.4774370467356,,,,
2009-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,20.08408108166179,63.41447232277702,1273.6214038814512,1.0,0.6368107019407256,0.4,724.9140179283371,,,,
2009-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 837.4774370467356, 'IEF': 724.8607853840438}",,,,,,,114921.82452247269,0.1004204054083857,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998202607385674, 'SPY': 0.6000171001112189}"
2010-01-04,traditional_60_40_ief,FILL,SELL,SPY,-19.276538616867583,83.86203369631833,1616.5697310361309,1.0,0.8082848655180654,0.6,818.2008984298681,,,,
2010-01-04,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,26.494799029050824,60.87696416745008,1612.9229311153183,1.0,0.8064614655576592,0.4,751.4171384077371,,,,
2010-01-04,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 818.2008984298681, 'IEF': 751.3555844130946}",,,,,,,114356.37077780814,0.13247399514511926,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39997987587592954, 'SPY': 0.6000189656928065}"
2010-02-01,traditional_60_40_ief,FILL,SELL,IEF,-25.612110718831786,62.12518079119144,1591.1570088514368,1.0,0.7955785044257183,0.4,725.7434736942628,,,,
2010-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,19.669811447045014,80.71260666030543,1587.6017544077172,1.0,0.7938008772038585,0.6,837.9163994982928,,,,
2010-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 837.8707098769131, 'IEF': 725.7434736942628}",,,,,,,112713.77189882677,0.09834905723505472,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001273803305903, 'SPY': 0.5999863894111247}"
2010-03-01,traditional_60_40_ief,FILL,SELL,SPY,-7.2085231305705975,82.98883364554732,598.2269269130032,1.0,0.29911346345650164,0.6,830.6621867463425,,,,
2010-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,9.530926057033188,62.49976801605261,595.6806675427252,1.0,0.2978403337713626,0.4,735.3167136431946,,,,
2010-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 830.6621867463425, 'IEF': 735.274399751296}",,,,,,,114890.21309876739,0.04765463028525119,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999860229442934, 'SPY': 0.6000135622716358}"
2010-04-01,traditional_60_40_ief,FILL,SELL,SPY,-24.04271967349132,88.27649688720703,2122.407068416948,1.0,1.0612035342084738,0.6,806.6194670728512,,,,
2010-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,34.344051648001134,61.67480586173404,2118.162717895837,1.0,1.0590813589479184,0.4,769.688042297743,,,,
2010-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 806.6194670728512, 'IEF': 769.6184513992971}",,,,,,,118671.78117213542,0.17172025823992954,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39997772097824763, 'SPY': 0.6000208320032907}"
2010-05-03,traditional_60_40_ief,FILL,SELL,IEF,-0.6566046793500391,62.59683808448104,41.10137679878699,1.0,0.020550688399393495,0.4,768.9618467199471,,,,
2010-05-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,0.4385257120382066,89.46052031599896,39.230738370881895,1.0,0.019615369185440948,0.6,807.0808225055184,,,,
2010-05-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 807.0579927848894, 'IEF': 768.9618467199471}",,,,,,,120334.41036462254,0.0021926285601878703,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000067816547284, 'SPY': 0.5999932001241448}"
2010-06-01,traditional_60_40_ief,FILL,SELL,IEF,-57.21154195626741,64.85360448949969,3710.3747142661837,1.0,1.8551873571330917,0.4,711.7503047636797,,,,
2010-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,45.62407230203312,81.1948866371093,3704.441378486858,1.0,1.852220689243429,0.6,852.7551673308411,,,,
2010-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 852.6820650869225, 'IEF': 711.7503047636797}",,,,,,,115393.22449301499,0.22812036150935455,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001978420508294, 'SPY': 0.5999782388992846}"
2010-07-01,traditional_60_40_ief,FILL,SELL,IEF,-29.344119459088915,66.60653262509054,1954.51005010636,1.0,0.97725502505318,0.4,682.4061853045907,,,,
2010-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,25.116039483071088,77.66590773826339,1950.6600052427796,1.0,0.9753300026213898,0.6,877.8506136482218,,,,
2010-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 877.7981045699936, 'IEF': 682.4061853045907}",,,,,,,113627.82202760682,0.1255801974152746,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000139141451703, 'SPY': 0.5999849806660196}"
2010-08-02,traditional_60_40_ief,FILL,SELL,SPY,-25.620127332828815,84.32188912408287,2160.337536303676,1.0,1.0801687681518382,0.6,852.1779772371648,,,,
2010-08-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,32.16496109976326,67.03393932964713,2156.1440509019903,1.0,1.0780720254509952,0.4,714.6355774320139,,,,
2010-08-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 852.1779772371648, 'IEF': 714.571146404354}",,,,,,,119757.93661016878,0.16082480549812317,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39997782385571407, 'SPY': 0.600020833228651}"
2010-09-01,traditional_60_40_ief,FILL,SELL,IEF,-32.89427911901112,69.20062832082633,2276.3047831962067,1.0,1.1381523915981033,0.4,681.6768672853428,,,,
2010-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,28.27289457154978,80.36142391980259,2272.0500661041974,1.0,1.1360250330520987,0.6,880.5058178472755,,,,
2010-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 880.4508718087145, 'IEF': 681.6768672853428}",,,,,,,117926.89464237099,0.14136447285727627,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.400014497718905, 'SPY': 0.5999843035344199}"
2010-10-01,traditional_60_40_ief,FILL,SELL,SPY,-26.67996265558338,87.04422386925121,2322.336642215862,1.0,1.161168321107931,0.6,853.7709091531311,,,,
2010-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,33.46195414107552,69.27241976238442,2317.9905333302413,1.0,1.1589952666651206,0.4,715.2036015131234,,,,
2010-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 853.7709091531311, 'IEF': 715.1388214264184}",,,,,,,123855.39008537772,0.16730977070483277,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999777207280082, 'SPY': 0.6000209284242766}"
2010-11-01,traditional_60_40_ief,FILL,SELL,SPY,-9.836940943558488,90.13269611470797,886.6300087640859,1.0,0.4433150043820429,0.6,843.9339682095726,,,,
2010-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,12.686170658988717,69.67024739862626,883.8486483529374,1.0,0.4419243241764687,0.4,727.8673153193835,,,,
2010-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 843.9339682095726, 'IEF': 727.8249920854072}",,,,,,,126773.85458985984,0.06343085329478981,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999858442858252, 'SPY': 0.6000136553676838}"
2010-12-01,traditional_60_40_ief,FILL,SELL,SPY,-10.613136128381598,90.9880449552038,965.6685071648825,1.0,0.4828342535824412,0.6,833.320832081191,,,,
2010-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,14.131519928817063,68.12410147425163,962.6970976161429,1.0,0.48134854880807143,0.4,742.0010607177866,,,,
2010-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 833.320832081191, 'IEF': 741.9565120142242}",,,,,,,126367.4247030497,0.07065759964382323,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998536674079244, 'SPY': 0.60001407411511}"
2011-01-03,traditional_60_40_ief,FILL,SELL,SPY,-28.496573033922573,96.42037294668455,2747.6501996332486,1.0,1.3738250998166242,0.6,804.8242590472685,,,,
2011-01-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,41.542284087296444,66.02352270714458,2742.767936744268,1.0,1.371383968372134,0.4,783.5738136147572,,,,
2011-01-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 804.8242590472685, 'IEF': 783.4987961015207}",,,,,,,129331.01348072631,0.20771142043531654,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999763797036835, 'SPY': 0.6000220142513716}"
2011-02-01,traditional_60_40_ief,FILL,SELL,SPY,-5.872871337675406,98.51302592772066,578.5543263585848,1.0,0.2892771631792924,0.6,798.9513877095931,,,,
2011-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,8.698841341726823,66.23194666714727,576.1411958112267,1.0,0.28807059790561335,0.4,792.2372081051362,,,,
2011-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 798.9513877095931, 'IEF': 792.1976374432476}",,,,,,,131175.9539396115,0.04349420670848758,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999878796165333, 'SPY': 0.6000117888119751}"
2011-03-01,traditional_60_40_ief,FILL,SELL,SPY,-10.861656615862103,101.6405426383914,1103.984672388098,1.0,0.5519923361940491,0.6,788.089731093731,,,,
2011-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,16.67554751696719,66.01536616493497,1100.8423753333611,1.0,0.5504211876666806,0.4,808.921443289245,,,,
2011-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 788.089731093731, 'IEF': 808.8731849602148}",,,,,,,133500.0107799941,0.08337773758466938,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998543201726705, 'SPY': 0.6000139434304419}"
2011-04-01,traditional_60_40_ief,FILL,SELL,SPY,-0.8108752360354856,101.95977738928754,82.67665855666411,1.0,0.04133832927833205,0.6,787.2788558576955,,,,
2011-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,1.2212669207135325,66.05620289418987,80.67225550261558,1.0,0.04033612775130779,0.4,810.1260580087429,,,,
2011-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 787.2788558576955, 'IEF': 810.0944518809283}",,,,,,,133782.54646978236,0.006106334603558139,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999061827538845, 'SPY': 0.6000093360808803}"
2011-05-02,traditional_60_40_ief,FILL,SELL,SPY,-2.32407778098343,104.75700100181763,243.46341843078326,1.0,0.12173170921539163,0.6,784.954778076712,,,,
2011-05-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,3.5803572774609163,67.37017228557968,241.20928662647094,1.0,0.12060464331323546,0.4,813.7083586961483,,,,
2011-05-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 784.954778076712, 'IEF': 813.6748091583893}",,,,,,,137046.9384525869,0.017901786387255925,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999900522870974, 'SPY': 0.6000098170876833}"
2011-06-01,traditional_60_40_ief,FILL,SELL,IEF,-22.960354806394093,69.37748094911237,1592.9315781654668,1.0,0.7964657890827334,0.4,790.7144543519952,,,,
2011-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,15.45986273380438,102.8004647697706,1589.2810743119467,1.0,0.7946405371559733,0.6,800.4503255289476,,,,
2011-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 800.4146408105164, 'IEF': 790.7144543519952}",,,,,,,137140.85137615708,0.0772993136686182,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001047421330754, 'SPY': 0.59998896213762}"
2011-07-01,traditional_60_40_ief,FILL,SELL,IEF,-2.7895937661493235,68.86902042931104,192.11659007041646,1.0,0.09605829503520823,0.4,787.9248605858459,,,,
2011-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.8727526335979094,101.45145022467462,189.9934705905866,1.0,0.0949967352952933,0.6,802.309082821532,,,,
2011-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 802.2873934441143, 'IEF': 787.9248605858459}",,,,,,,135656.84224609134,0.009363763167954176,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000064605809602, 'SPY': 0.5999934703936739}"
2011-08-01,traditional_60_40_ief,FILL,SELL,IEF,-17.732849910815503,70.87392629299752,1256.7966975439256,1.0,0.6283983487719628,0.4,770.1920106750304,,,,
2011-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,12.473589006278763,100.4914102995505,1253.4885507379215,1.0,0.6267442753689607,0.6,814.793995327407,,,,
2011-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 814.760982450393, 'IEF': 770.1920106750304}",,,,,,,136463.07434747,0.062367945031155614,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000954146061773, 'SPY': 0.5999900015077249}"
2011-09-01,traditional_60_40_ief,FILL,SELL,IEF,-50.997134450062504,74.4566180480527,3797.074161293494,1.0,1.8985370806467468,0.4,719.1948762249679,,,,
2011-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,40.36366436021808,93.92458944512508,3791.1406035343107,1.0,1.8955703017671552,0.6,855.1884844673912,,,,
2011-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 855.1246468106111, 'IEF': 719.1948762249679}",,,,,,,133866.251395615,0.20181832180060155,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000173131235753, 'SPY': 0.5999811792647625}"
2011-10-03,traditional_60_40_ief,FILL,SELL,IEF,-41.04903079628377,76.07613051855719,3122.851424518358,1.0,1.5614257122591788,0.4,678.1458454286841,,,,
2011-10-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,35.90034453936139,86.84466621949917,3117.7534386858597,1.0,1.55887671934293,0.6,891.0860175981582,,,,
2011-10-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 891.0249913499725, 'IEF': 678.1458454286841}",,,,,,,128971.65931619308,0.17950172269638642,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001588039561176, 'SPY': 0.5999827278123958}"
2011-11-01,traditional_60_40_ief,FILL,SELL,SPY,-29.83817733563137,94.20979758466738,2811.0486470852416,1.0,1.4055243235426207,0.6,861.1868140143412,,,,
2011-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,37.112906994964625,75.61342320499641,2806.2339429779317,1.0,1.4031169714889657,0.4,715.3248016199201,,,,
2011-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 861.1868140143412, 'IEF': 715.2587524236487}",,,,,,,135215.58374349776,0.18556453497467373,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39997728997481663, 'SPY': 0.6000213376646178}"
2011-12-01,traditional_60_40_ief,FILL,SELL,SPY,-9.523642156088158,96.3868627654109,917.9539895257512,1.0,0.4589769947628756,0.6,851.663171858253,,,,
2011-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,12.165074048637303,75.22865598281571,915.1621706104147,1.0,0.4575810853052073,0.4,727.4634042556638,,,,
2011-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 851.663171858253, 'IEF': 727.423826472286}",,,,,,,136812.31888901326,0.060825370243151156,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999867646405458, 'SPY': 0.6000127907695904}"
2012-01-03,traditional_60_40_ief,FILL,SELL,SPY,-4.793336206592812,99.25896122807217,475.78157268331046,1.0,0.23789078634165522,0.6,846.8698356516602,,,,
2012-01-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,6.196780738233394,76.38431549072266,473.3368549360528,1.0,0.2366684274680264,0.4,733.6534090115357,,,,
2012-01-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 846.8698356516602, 'IEF': 733.6206072105194}",,,,,,,140096.55907773954,0.030983903691094383,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.399989180894649, 'SPY': 0.6000105979442896}"
2012-02-01,traditional_60_40_ief,FILL,SELL,SPY,-7.464875523004707,102.77845307141395,767.228358625086,1.0,0.383614179312543,0.6,839.4049601286555,,,,
2012-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,9.882513925051697,77.35320177947273,764.4440937329729,1.0,0.3822220468664864,0.4,743.5395158643097,,,,
2012-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 839.4049601286555, 'IEF': 743.5031211355712}",,,,,,,143785.13966793235,0.04941256962524676,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998811480581864, 'SPY': 0.6000115415385731}"
2012-03-01,traditional_60_40_ief,FILL,SELL,SPY,-16.533149256978504,106.67855594819949,1763.732488010514,1.0,0.881866244005257,0.6,822.871810871677,,,,
2012-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,23.053897736376953,76.33870994683308,1759.9048124412318,1.0,0.8799524062206159,0.4,766.6078068423188,,,,
2012-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 822.871810871677, 'IEF': 766.5570188719481}",,,,,,,146300.8657051338,0.11526948868163345,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999837843701923, 'SPY': 0.6000154277363928}"
2012-04-02,traditional_60_40_ief,FILL,SELL,SPY,-11.581292101902022,109.7445995065594,1270.984263491717,1.0,0.6354921317458585,0.6,811.290518769775,,,,
2012-04-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,16.73053722866334,75.77440566182833,1267.746514905057,1.0,0.6338732574525284,0.4,783.331806108857,,,,
2012-04-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 811.290518769775, 'IEF': 783.2875561006115}",,,,,,,148387.98574437376,0.0836526861432958,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998621672833284, 'SPY': 0.6000132195286813}"
2012-05-01,traditional_60_40_ief,FILL,SELL,IEF,-12.958814651370517,77.45648448856352,1003.7442260340501,1.0,0.5018721130170251,0.4,770.328741449241,,,,
2012-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,9.174624316378322,109.08127778346406,1000.7797436137878,1.0,0.5003898718068939,0.6,820.4930867916942,,,,
2012-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 820.4651430861533, 'IEF': 770.328741449241}",,,,,,,149164.38827090964,0.04587312158173518,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000080508813656, 'SPY': 0.5999916415846305}"
2012-06-01,traditional_60_40_ief,FILL,SELL,IEF,-48.326508021160976,80.07512474470191,3869.7511582703028,1.0,1.9348755791351513,0.4,722.00223342808,,,,
2012-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,38.26183563883791,100.98153715406355,3863.738977145983,1.0,1.9318694885729915,0.6,858.7869704266094,,,,
2012-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 858.7269787249911, 'IEF': 722.00223342808}",,,,,,,144530.1805241995,0.19130917819347815,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40001623673352227, 'SPY': 0.5999824396039909}"
2012-07-02,traditional_60_40_ief,FILL,SELL,SPY,-22.122171713773128,107.05026911060696,2368.1844352704707,1.0,1.1840922176352353,0.6,836.604807011218,,,,
2012-07-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,29.766099218113848,79.4145337609703,2363.8608912892937,1.0,1.1819304456446469,0.4,751.825184370249,,,,
2012-07-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 836.604807011218, 'IEF': 751.7683326461938}",,,,,,,149260.2501936339,0.1488304960903406,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999814522346676, 'SPY': 0.6000175506445591}"
2012-08-01,traditional_60_40_ief,FILL,SELL,SPY,-2.3266110712928594,108.79149889641096,253.11550579493462,1.0,0.1265577528974673,0.6,834.2781959399251,,,,
2012-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,3.131546865522529,80.15100308922645,250.99662249255363,1.0,0.1254983112462768,0.4,754.9281725300327,,,,
2012-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 834.2781959399251, 'IEF': 754.8998795117163}",,,,,,,151268.37366543268,0.01565773432758988,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999096379937393, 'SPY': 0.6000089326909898}"
2012-09-04,traditional_60_40_ief,FILL,SELL,SPY,-5.818219567522306,110.62697234673983,643.6520152035507,1.0,0.3218260076017754,0.6,828.4599763724028,,,,
2012-09-04,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,8.003787741503169,80.08524913774457,640.9853353239072,1.0,0.3204926676619536,0.4,762.9371607822133,,,,
2012-09-04,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 828.4599763724028, 'IEF': 762.9036672532195}",,,,,,,152747.38917554234,0.04001893870747608,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998935883518116, 'SPY': 0.6000103791705619}"
2012-10-01,traditional_60_40_ief,FILL,SELL,SPY,-9.855696986560133,113.96169693073095,1123.1719530234843,1.0,0.5615859765117421,0.6,818.6042793858427,,,,
2012-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,13.991654558048184,80.04917594680663,1120.020417504138,1.0,0.5600102087520691,0.4,776.9351917339787,,,,
2012-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 818.6042793858427, 'IEF': 776.8953218112676}",,,,,,,155479.4330597627,0.06995827279001787,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998750371064695, 'SPY': 0.6000120463374116}"
2012-11-01,traditional_60_40_ief,FILL,SELL,IEF,-6.583516635377919,79.58761964587185,523.9664179087277,1.0,0.2619832089543639,0.4,770.3118051758897,,,,
2012-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,4.66873057139091,111.69852194153498,521.4903041676226,1.0,0.2607451520838113,0.6,823.2958040996235,,,,
