asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,need
2012-08-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,0.8254963667254174,80.15100308922645,66.16436183955413,1.0,0.03308218091977707,0.1,178.9019634364563,,,,,
2012-08-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,2.6192676000681763,73.42025939225871,192.30730661474445,1.0,0.09615365330737223,0.1,195.30265818668545,,,,,
2012-08-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 1054.433257710149, 'BIL': 195.25807671942556, 'IEF': 178.9019634364563}",,,,,,,143388.45815408856,0.013096338000366359,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.10000227360458036, 'SPY': 0.8000181888366429, 'BIL': 0.09997944622410326}",
2012-09-04,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",SELL,-3.652882820204013,110.62697234673983,404.1073667365904,1.0,0.20205368336829518,0.8,1050.780374889945,,,,,
2012-09-04,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",SELL,-195.25807671942556,73.38817596435547,14329.634092746823,1.0,7.164817046373412,0.0,0.0,,,,,
2012-09-04,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",BUY,240.85838856233127,60.32831790149803,14530.581434430858,1.2042919428116563,7.265290717215429,0.1,240.85838856233127,,,,,
2012-09-04,candidate_80_20_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",BUY,2.3004617098808846,80.08524913774457,184.23304916765252,1.0,0.09211652458382627,0.1,181.43892403254728,,,,,
2012-09-04,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",,"{'SPY': 1050.780374889945, 'IEF': 181.2024251463372, 'QQQ': 240.85838856233127}",,,,,,,145286.8857743942,0.011502308549381723,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}","{'IEF': 0.09988266514805771, 'SPY': 0.8001042272731691, 'QQQ': 0.10001302840914614}",
2012-10-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",SELL,-4.729234677043451,113.96169693073095,538.9516089795289,1.0,0.26947580448976444,0.8,1046.0511402129016,,,,,
2012-10-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",SELL,-181.2024251463372,80.04917594680663,14505.104812527203,1.0,7.252552406263602,0.0,0.0,,,,,
2012-10-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",SELL,-240.85838856233127,61.274066134974845,14758.372829931755,1.2042919428116563,7.379186414965878,0.0,0.0,,,,,
2012-10-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",BUY,213.21222629753373,69.8891458319991,14901.220376873529,1.0660611314876687,7.450610188436764,0.1,213.21222629753373,,,,,
2012-10-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",BUY,86.01362671830235,172.8300018310547,14865.735263219849,1.0,7.432867631609924,0.1,86.21894473761456,,,,,
2012-10-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",,"{'SPY': 1046.0511402129016, 'IWM': 213.21222629753373, 'GLD': 86.01362671830235}",,,,,,,148977.1487232152,0.43006813359170337,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}","{'GLD': 0.099785338829641, 'SPY': 0.8001882438793897, 'IWM': 0.1000235304849237}",
2012-11-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.9, 'VEA': 0.1}",SELL,-213.21222629753373,68.10776853415094,14521.408957323436,1.0660611314876687,7.260704478661718,0.0,0.0,,,,,
2012-11-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.9, 'VEA': 0.1}",SELL,-86.01362671830235,167.02000427246094,14365.996301980718,1.0,7.182998150990359,0.0,0.0,,,,,
2012-11-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.9, 'VEA': 0.1}",BUY,128.155815512785,111.69852194153498,14314.815170990125,1.0,7.157407585495063,0.9,1174.2069557256866,,,,,
2012-11-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.9, 'VEA': 0.1}",BUY,658.0671259269639,22.090138953330055,14536.794252345178,3.290335629634819,7.268397126172589,0.1,659.7070388391904,,,,,
2012-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'VEA': 0.1}",,"{'SPY': 1174.2069557256866, 'VEA': 658.0671259269639}",,,,,,,145694.97566037375,0.999999999998181,"{'SPY': 0.9, 'VEA': 0.1}","{'SPY': 0.9002176005970591, 'VEA': 0.09977553574827158}",
2012-12-03,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.9, 'VEA': 0.1}",SELL,-7.855246933359581,22.625222789161214,177.72671193113592,1.0,0.08886335596556796,0.1,650.2118789936043,,,,,
2012-12-03,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.9, 'VEA': 0.1}",BUY,1.5677919200343404,112.60533779401565,176.54173874619528,1.0,0.08827086937309764,0.9,1175.7941514610973,,,,,
2012-12-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'VEA': 0.1}",,"{'SPY': 1175.774747645721, 'VEA': 650.2118789936043}",,,,,,,147109.70908966893,0.00783895960015002,"{'SPY': 0.9, 'VEA': 0.1}","{'SPY': 0.899998466774331, 'VEA': 0.10000147993918201}",
2013-01-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",SELL,-127.31999394600598,115.23846118512465,14672.160180437115,1.0,7.336080090218557,0.8,1048.454753699715,,,,,
2013-01-02,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",SELL,-18.025334485597,23.889766693115234,430.62103542627665,1.0,0.21531051771313833,0.1,632.1865445080073,,,,,
2013-01-02,candidate_80_20_dc,PARTIAL_FILL,IWM,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",BUY,208.07106963054486,72.49280502046336,15083.655481126345,1.0403553481527243,7.541827740563173,0.1,208.3350071853306,,,,,
2013-01-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",,"{'SPY': 1048.454753699715, 'VEA': 632.1865445080073, 'IWM': 208.07106963054486}",,,,,,,151009.75697453335,0.999999999998181,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}","{'SPY': 0.8000960657062695, 'VEA': 0.1000120082132837, 'IWM': 0.09988530399178173}",
2013-02-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",SELL,-0.7269946669955516,119.63801233772259,86.97619693947233,1.0,0.04348809846973617,0.8,1047.7277590327194,,,,,
2013-02-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",SELL,-0.629698888443329,75.5322251495147,47.562558218300666,1.0,0.023781279109150334,0.1,207.44137074210153,,,,,
2013-02-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",BUY,5.387753851892104,24.570231207858058,132.37835783201683,1.0,0.06618917891600841,0.1,637.7029254492834,,,,,
2013-02-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}",,"{'SPY': 1047.7277590327194, 'VEA': 637.5742983598993, 'IWM': 207.44137074210153}",,,,,,,156681.9497436071,0.02693876925945915,"{'SPY': 0.8, 'VEA': 0.1, 'IWM': 0.1}","{'SPY': 0.8000159990787026, 'VEA': 0.09998182910364106, 'IWM': 0.10000199988483782}",
2013-03-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-3.247903088518342,119.98743072765684,389.70754684373725,1.0,0.19485377342186863,0.8,1044.479855944201,,,,,
2013-03-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,0.14542758934842936,75.46509181272368,10.9747063822823,1.0,0.00548735319114115,0.1,207.58679833144996,,,,,
2013-03-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,15.652560041702836,23.976495061493793,375.29352853962314,1.0,0.18764676426981158,0.1,653.3714271003306,,,,,
2013-03-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1044.479855944201, 'VEA': 653.2268584016022, 'IWM': 207.58679833144996}",,,,,,,156652.17996403138,0.07826280020844933,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000173019635816, 'VEA': 0.0999800356949853, 'IWM': 0.1000021627454477}",
2013-04-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-1.7425818426256683,124.90836364185785,217.66304647438568,1.0,0.10883152323719285,0.8,1042.7372741015754,,,,,
2013-04-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-2.4702058757376335,79.37351938295859,196.06893395775924,1.0,0.09803446697887962,0.1,205.11659245571232,,,,,
2013-04-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,16.89214753352367,24.290206962161594,410.31375962465745,1.0,0.20515687981232872,0.1,670.2629521605797,,,,,
2013-04-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1042.7372741015754, 'VEA': 670.1190059351259, 'IWM': 205.11659245571232}",,,,,,,162804.84624762894,0.08446073766754125,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000167661980521, 'VEA': 0.09998061924203476, 'IWM': 0.10000209577475652}",
2013-05-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-23.889745640695196,25.67726512294059,613.4233325357447,1.0,0.30671166626787233,0.1,646.2292602944307,,,,,
2013-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,1.7427230285745736,127.09405708007424,221.4897400684167,1.0,0.11074487003420834,0.8,1044.47999713015,,,,,
2013-05-01,candidate_80_20_dc,PARTIAL_FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,4.917083961800726,78.9862087684349,388.38182033871516,1.0,0.19419091016935758,0.1,210.0797127183178,,,,,
2013-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1044.47999713015, 'VEA': 646.2292602944307, 'IWM': 210.03367641751305}",,,,,,,165930.3888203723,0.024585419808943243,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000174128318372, 'VEA': 0.10000217660397966, 'IWM': 0.09998026239711169}",
2013-06-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-4.067663447013274,130.68353184753795,531.5766256228252,1.0,0.26578831281141263,0.8,1040.4123336831367,,,,,
2013-06-03,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-4.355487454986445,82.6319741468938,359.9025267775602,1.0,0.1799512633887801,0.1,205.6781889625266,,,,,
2013-06-03,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,35.61127743668317,24.92008957900484,887.4362237449384,1.0,0.44371811187246923,0.1,682.0037600205985,,,,,
2013-06-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1040.4123336831367, 'VEA': 681.8405377311138, 'IWM': 205.6781889625266}",,,,,,,169952.05847162628,0.1780563871833465,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000183084934566, 'VEA': 0.0999783552588917, 'IWM': 0.10000228856168207}",
2013-07-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",SELL,-0.19299243640762143,129.31412289793735,24.956647639987516,1.0,0.012478323819993758,0.8,1040.219341246729,,,,,
2013-07-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",SELL,-1.1719711315603263,82.21941437862161,96.35878010554053,1.0,0.04817939005277026,0.1,204.50621783096628,,,,,
2013-07-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",SELL,-681.8405377311138,24.482099639108107,16692.88798271618,3.409202688655569,8.34644399135809,0.0,0.0,,,,,
2013-07-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",BUY,228.83376630750985,73.37215242120558,16790.025980633152,1.1441688315375493,8.395012990316577,0.1,229.16571085884183,,,,,
2013-07-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",,"{'SPY': 1040.219341246729, 'IWM': 204.50621783096628, 'BIL': 228.83376630750985}",,,,,,,168120.45918227299,0.999999999996362,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}","{'SPY': 0.8001111369137549, 'IWM': 0.10001389211421936, 'BIL': 0.09986902285598523}",
2013-08-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",SELL,-3.275232775196855,136.31470406450202,446.462386493317,1.0,0.2232311932466585,0.8,1036.9441084715322,,,,,
2013-08-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",SELL,-4.913976186051968,88.52468920685592,435.0082146401417,1.0,0.21750410732007086,0.1,199.5922416449143,,,,,
2013-08-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",BUY,11.976233493356405,73.3561782836914,878.5307193057688,1.0,0.4392653596528844,0.1,240.86370873063697,,,,,
2013-08-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}",,"{'SPY': 1036.9441084715322, 'IWM': 199.5922416449143, 'BIL': 240.80999980086625}",,,,,,,176684.53159649702,0.05988116746675587,"{'SPY': 0.8, 'IWM': 0.1, 'BIL': 0.1}","{'SPY': 0.800017568037791, 'IWM': 0.10000219600472388, 'BIL': 0.09997989704175247}",
2013-09-03,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-240.80999980086625,73.35618256985899,17664.90231004005,1.2040499990043312,8.832451155020026,0.0,0.0,,,,,
2013-09-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,3.077173490599762,132.49767316036238,407.7183274152187,1.0,0.20385916370760934,0.8,1040.021281962132,,,,,
2013-09-03,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,0.3737394161842076,86.1399018760693,32.193876637327065,1.0,0.01609693831866353,0.1,199.96598106109852,,,,,
2013-09-03,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,670.3175079741904,25.659246277676868,17199.84202134838,3.3515875398709523,8.59992101067419,0.1,671.2999205335378,,,,,
2013-09-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1040.021281962132, 'IWM': 199.96598106109852, 'VEA': 670.3175079741904}",,,,,,,172226.291905743,1.0,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8001124472485064, 'VEA': 0.09986769053102304, 'IWM': 0.1000140559060633}",
2013-10-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-3.932325252169818,90.35440867993557,355.30292289698247,1.0,0.17765146144849123,0.1,196.0336558089287,,,,,
2013-10-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-15.991390868499934,27.06984268078779,432.88443505727963,1.0,0.21644221752863982,0.1,654.3261171056905,,,,,
2013-10-01,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,5.796595193661635,135.48843230597524,785.3715955015658,1.0,0.39268579775078294,0.8,1045.8460401685893,,,,,
2013-10-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1045.8178771557937, 'IWM': 196.0336558089287, 'VEA': 654.3261171056905}",,,,,,,177121.26374034098,0.02898297596834709,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.7999955604490692, 'VEA': 0.1000021379587051, 'IWM': 0.1000021379587051}",
2013-11-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-4.088940791432833,141.83812093207231,579.9676784593337,1.0,0.28998383922966686,0.8,1041.7289363643608,,,,,
2013-11-01,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,3.054498574867864,92.77101098243,283.3689208348834,1.0,0.14168446041744168,0.1,199.08815438379656,,,,,
2013-11-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,10.549478332950759,27.77358436584473,292.99682649585895,1.0,0.14649841324792948,0.1,665.0063280821751,,,,,
2013-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1041.7289363643608, 'IWM': 199.08815438379656, 'VEA': 664.8755954386413}",,,,,,,184692.5154013962,0.05274739166469544,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000154989137708, 'VEA': 0.09998227812628924, 'IWM': 0.10000193736422135}",
2013-12-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-1.035794625625158,145.92363168366563,151.1469134496459,1.0,0.07557345672482295,0.8,1040.6931417387357,,,,,
2013-12-02,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",SELL,-2.189535130015912,96.40857518855113,211.08996221011313,1.0,0.10554498110505656,0.1,196.89861925378065,,,,,
2013-12-02,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",BUY,12.81391660322379,28.005879360805892,358.8650025293131,1.0,0.17943250126465654,0.1,677.811794241185,,,,,
2013-12-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}",,"{'SPY': 1040.6931417387357, 'IWM': 196.89861925378065, 'VEA': 677.6895120418651}",,,,,,,189823.79283756102,0.06406958301607801,"{'SPY': 0.8, 'IWM': 0.1, 'VEA': 0.1}","{'SPY': 0.8000141628228532, 'VEA': 0.09998372930293908, 'IWM': 0.10000177035285665}",
2014-01-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.6376780364892056,149.0573079435391,244.10787939734197,1.0,0.12205393969867098,0.8,1039.0554637022465,,,,,
2014-01-02,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-196.89861925378065,97.96291930199996,19288.76354863333,1.0,9.644381774316665,0.0,0.0,,,,,
2014-01-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,244.41112212933848,79.21018941065371,19359.85127793532,1.2220556106466924,9.67992563896766,0.1,244.41112212933848,,,,,
2014-01-02,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,5.273898269017539,28.31203186315752,149.31477583547587,1.0,0.07465738791773793,0.1,683.8029630479582,,,,,
2014-01-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 1039.0554637022465, 'VEA': 682.9634103108826, 'QQQ': 244.41112212933848}",,,,,,,193574.76970500167,0.026369491345064944,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000981246652659, 'VEA': 0.09988947352777255, 'QQQ': 0.10001226558315823}",
2014-02-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",SELL,-3.899866592370927,77.90737317576412,303.82836194753736,1.0,0.1519141809737687,0.1,240.51125553696755,,,,,
2014-02-03,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",SELL,-682.9634103108826,27.11003542962454,18515.162250665227,3.4148170515544134,9.257581125332614,0.0,0.0,,,,,
2014-02-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",BUY,0.5646573507667654,144.18805299082595,81.41684401401777,1.0,0.04070842200700889,0.8,1039.6201210530132,,,,,
2014-02-03,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",BUY,255.1277736499678,73.34012937435084,18711.103926478736,1.275638868249839,9.355551963239368,0.1,255.4890521456208,,,,,
2014-02-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",,"{'SPY': 1039.6201210530132, 'QQQ': 240.51125553696755, 'BIL': 255.1277736499678}",,,,,,,187350.5051692896,0.999999999996362,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}","{'SPY': 0.8001088706393968, 'QQQ': 0.1000136088299246, 'BIL': 0.09987218294165481}",
2014-03-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-3.31480637061145,149.6000853844687,495.89531607645375,1.0,0.24794765803822688,0.8,1036.3053146824018,,,,,
2014-03-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-2.1525391410394548,81.30149691240452,175.0046543290491,1.0,0.08750232716452455,0.1,238.3587163959281,,,,,
2014-03-03,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-255.1277736499678,73.32412385790869,18707.02047470273,1.275638868249839,9.353510237351365,0.0,0.0,,,,,
2014-03-03,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,684.1844719843187,28.284563281646594,19351.858994160426,3.420922359921594,9.675929497080213,0.1,685.1412288795325,,,,,
2014-03-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 1036.3053146824018, 'QQQ': 238.3587163959281, 'VEA': 684.1844719843187}",,,,,,,193763.1430001347,1.0,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8001076012725404, 'VEA': 0.0998737876281609, 'QQQ': 0.10001345015906755}",
2014-04-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-3.8296376867633626,152.6771786534889,584.6982772801039,1.0,0.2923491386400519,0.8,1032.4756769956384,,,,,
2014-04-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,7.266053016363884,80.22169026825982,582.8950545514984,1.0,0.29144752727574924,0.1,245.62476941229198,,,,,
2014-04-01,candidate_80_20_dc,ORDER_REJECT_INSUFFICIENT_CASH,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,,,,,,,,,0.21942606268964937,,,3.804624339938961
2014-04-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 1032.4756769956384, 'QQQ': 245.62476941229198, 'VEA': 684.1844719843187}",,,,,,,197041.75794339034,0.21942606268964937,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.800010490351661, 'VEA': 0.09998708475254917, 'QQQ': 0.10000131129395763}",
2014-05-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-8.84549151790543,29.281729613783593,259.011290928323,1.0,0.1295056454641615,0.1,675.3389804664133,,,,,
2014-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,0.3988339292773162,153.1655062798105,61.08760069932627,1.0,0.030543800349663138,0.8,1032.8745109249157,,,,,
2014-05-01,candidate_80_20_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,2.4450046838568227,79.70267149447511,194.8734051198933,1.0,0.09743670255994664,0.1,248.11079795533053,,,,,
2014-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 1032.8745109249157, 'QQQ': 248.06977409614882, 'VEA': 675.3389804664133}",,,,,,,197747.67675050956,0.012225023419262016,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.800013178354161, 'VEA': 0.10000164729427012, 'QQQ': 0.09998511253024395}",
