date,net_return,nav,cash,equity_net
2010-03-11,0.002196411205142912,117240.73983526064,0.04765463028525119,1.1793143485761002
2010-03-12,0.0006590419687870774,117318.00640326372,0.04765463028525119,1.1800915662262046
2010-03-15,0.0001585469697660269,117336.60681767794,0.04765463028525119,1.1802786661680762
2010-03-16,0.006374098816623208,118084.52194434108,0.04765463028525119,1.1878018790173837
2010-03-17,0.0040951679820895315,118568.0978977879,0.04765463028525119,1.1926661272414014
2010-03-18,-0.0013407522807021843,118409.12745011292,0.04765463028525119,1.1910670574111863
2010-03-19,-0.0036159945773789337,117980.96068734114,0.04765463028525119,1.1867601653902928
2010-03-22,0.0045613961386217206,118519.11858585125,0.04765463028525119,1.1921734486261741
2010-03-23,0.0034934749036468205,118933.16215223326,0.04765463028525119,1.1963382766497437
2010-03-24,-0.006823351581637271,118121.6393721527,0.04765463028525119,1.1881752399775924
2010-03-25,-0.002418996331078671,117835.90355989046,0.04765463028525119,1.1853010484314082
2010-03-26,0.0005345489790211655,117898.89262183043,0.04765463028525119,1.1859346498966796
2010-03-29,0.003347626779708568,118293.57411206924,0.04765463028525119,1.1899047164896581
2010-03-30,0.0008070923911169814,118389.04795565314,0.04765463028525119,1.190865079532491
2010-03-31,-0.0012029972747912288,118246.62625359735,0.04765463028525119,1.1894324720871694
2010-04-01,0.0033702431334581284,118645.14613378313,0.17172025823992954,1.1934411487089334
2010-04-05,0.0012994026780284162,118799.31395440444,0.17172025823992954,1.1949919093336352
2010-04-06,0.0025900265430642833,119107.00733084418,0.17172025823992954,1.1980869700975563
2010-04-07,-0.0009908168100514203,118988.99410578587,0.17172025823992954,1.1968998853876802
2010-04-08,0.001634832328607505,119183.52116009849,0.17172025823992954,1.1988566160144185
2010-04-09,0.004403067169935326,119708.2942093158,0.17172025823992954,1.2041352622218513
2010-04-12,0.002027164338538112,119950.96259436416,0.17172025823992954,1.2065762422842037
2010-04-13,0.0012085519770015374,120095.9295673508,0.17172025823992954,1.2080344523872193
2010-04-14,0.005780476177174032,120790.14122719044,0.17172025823992954,1.215017466760449
2010-04-15,0.0011623316902944492,120930.53943621395,0.17172025823992954,1.2164297200663259
2010-04-16,-0.007268688369273413,120051.53303072398,0.17172025823992954,1.2075878715080413
2010-04-19,0.001289613193007133,120206.35307156114,0.17172025823992954,1.2091451927588537
2010-04-20,0.005557429349664078,120874.39138613711,0.17172025823992954,1.2158649317410968
2010-04-21,0.00017782830434809327,120895.88627419641,0.17172025823992954,1.2160811469402246
2010-04-22,0.0008749847503475294,121001.66833106609,0.17172025823992954,1.2171451993989826
2010-04-23,0.0028458558119768274,121346.02163214494,0.17172025823992954,1.2206090191387118
2010-04-26,-0.002028279413944234,121099.89799450443,0.17172025823992954,1.218133282992718
2010-04-27,-0.010630234260503246,119812.5777098998,0.17172025823992954,1.2051842408339895
2010-04-28,0.0024953877585849327,120111.5565496416,0.17172025823992954,1.2081916428354063
2010-04-29,0.00811301966268374,121086.02396964439,0.17172025823992954,1.21799372539002
2010-04-30,-0.00781395456464462,120139.86327993212,0.17172025823992954,1.2084763777598002
2010-05-03,0.006680109325684747,120942.41070101489,0.0021926285601878703,1.2165491320807431
2010-05-04,-0.011459779132428238,119556.43738663783,0.0021926285601878703,1.2026077477233506
2010-05-05,-0.0019780596426106634,119319.94762282902,0.0021926285601878703,1.200228917871688
2010-05-06,-0.01519248189122635,117507.18147930711,0.0021926285601878703,1.1819944617715963
2010-05-07,-0.009782005624436207,116357.72556916488,0.0021926285601878703,1.170432185298494
